"","circ_id","mmu1","mmu2","mmu3"
"1913","14:54645959|54646505",2,NA,NA
"1914","14:54748335|54749611",NA,2,NA
"1915","14:54995895|54997202",2,NA,NA
"1916","14:55134577|55134729",2,4,11
"1917","14:55877841|55879045",NA,NA,4
"1918","14:55896656|55897555",NA,2,NA
"1919","14:55896826|55897555",3,NA,NA
"1920","14:56611883|56612326",NA,NA,2
"1921","14:56720530|56724534",NA,NA,2
"1922","14:56986291|56999487",NA,NA,7
"1923","14:56986291|57009463",8,NA,13
"1924","14:57171490|57172086",2,NA,NA
"1925","14:57185403|57187785",NA,NA,3
"1926","14:57186966|57187785",5,NA,NA
"1927","14:57346974|57347141",NA,NA,3
"1928","14:57361807|57362273",NA,NA,7
"1929","14:57536733|57536893",5,NA,NA
"1930","14:58094066|58103098",15,NA,16
"1931","14:58181044|58192487",NA,2,NA
"1932","14:58220038|58220229",3,NA,NA
"1933","14:59646750|59646910",NA,NA,2
"1934","14:59757014|59776654",NA,2,NA
"1935","14:60476929|60484915",NA,NA,9
"1936","14:6076430|6086701",NA,NA,3
"1937","14:6079783|6086701",NA,NA,2
"1938","14:60873816|60906204",NA,NA,4
"1939","14:60944162|60947018",20,17,75
"1940","14:60987411|60989316",3,NA,13
"1941","14:60993660|60994033",4,NA,NA
"1942","14:61080656|61083952",NA,NA,2
"1943","14:6175089|6178992",NA,4,8
"1944","14:6175089|6191964",NA,NA,3
"1945","14:6175089|6199288",NA,2,NA
"1946","14:6178827|6186400",3,NA,NA
"1947","14:6208962|6215121",NA,NA,4
"1948","14:62650889|62651057",NA,4,NA
"1949","14:63162578|63171851",NA,2,4
"1950","14:63767173|63774614",NA,NA,4
"1951","14:64782609|64782788",2,NA,NA
"1952","14:65016762|65025968",NA,NA,3
"1953","14:65063049|65066117",NA,4,NA
"1954","14:65134098|65140767",NA,4,NA
"1955","14:65313032|65317924",NA,NA,3
"1956","14:65317828|65318254",NA,NA,3
"1957","14:67253465|67260639",2,NA,NA
"1958","14:67724144|67724422",2,NA,NA
"1959","14:70379059|70379980",NA,NA,3
"1960","14:70472588|70493920",NA,2,NA
"1961","14:70493808|70504955",NA,NA,3
"1962","14:70578027|70578293",2,NA,NA
"1963","14:70728665|70728842",NA,NA,2
"1964","14:70915518|70920290",NA,NA,3
"1965","14:72800923|72822284",NA,NA,3
"1966","14:72827193|72836582",NA,NA,8
"1967","14:72827193|72921211",5,NA,5
"1968","14:72836505|72921211",NA,6,11
"1969","14:72874072|72921211",NA,2,3
"1970","14:72889455|72921211",33,39,196
"1971","14:72921073|72925739",4,NA,NA
"1972","14:73499968|73503072",2,NA,3
"1973","14:73499968|73506638",NA,3,NA
"1974","14:73499968|73532470",NA,NA,2
"1975","14:73501732|73503072",NA,NA,2
"1976","14:75013020|75023830",10,NA,11
"1977","14:75529008|75531442",2,NA,4
"1978","14:75529008|75547242",6,NA,NA
"1979","14:75543228|75547242",5,3,NA
"1980","14:76353223|76372397",NA,NA,2
"1981","14:76363577|76370638",NA,6,NA
"1982","14:77848726|77875240",NA,NA,2
"1983","14:78034315|78034497",NA,NA,2
"1984","14:78218485|78218637",3,NA,NA
"1985","14:78496642|78496862",3,NA,NA
"1986","14:79162701|79174649",NA,NA,3
"1987","14:79219675|79221742",2,4,13
"1988","14:79219675|79232603",4,NA,NA
"1989","14:79294086|79302445",3,NA,NA
"1990","14:79576973|79578535",6,NA,NA
"1991","14:79593160|79607537",NA,NA,11
"1992","14:79606517|79614961",NA,NA,4
"1993","14:79817624|79818229",NA,4,NA
"1994","14:8379653|8382480",NA,NA,2
"1995","14:83817341|83817502",2,NA,NA
"1996","14:8456107|8456690",6,4,30
"1997","14:8456107|8474756",2,NA,NA
"1998","14:8483652|8483901",NA,NA,2
"1999","14:87009521|87047907",3,NA,NA
"2000","14:87047771|87104078",NA,NA,2
"2001","14:87192763|87193006",NA,2,NA
"2002","14:87709511|87712276",NA,NA,2
"2003","14:87709511|87718319",NA,NA,6
"2004","14:87709511|87724723",NA,NA,8
"2005","14:97557631|97557903",2,NA,NA
"2006","14:99423916|99448506",NA,2,NA
"2007","14:99425153|99448506",NA,NA,4
"2008","14:99433784|99459079",3,NA,NA
"2009","14:99536182|99551067",3,NA,NA
"2010","15:100013725|100040028",NA,NA,12
"2011","15:100029782|100040028",NA,3,5
"2012","15:100059858|100065839",NA,NA,4
"2013","15:100100068|100109988",NA,NA,5
"2014","15:100123530|100123695",2,NA,NA
"2015","15:100385825|100387547",NA,NA,2
"2016","15:101091812|101096895",NA,NA,5
"2017","15:101763255|101763410",3,NA,NA
"2018","15:102316206|102318154",5,NA,NA
"2019","15:102381695|102383126",NA,2,NA
"2020","15:102381719|102387182",NA,NA,4
"2021","15:10328956|10329265",NA,NA,4
"2022","15:103471213|103471792",NA,NA,3
"2023","15:103471213|103471826",3,NA,NA
"2024","15:103471225|103471434",2,NA,NA
"2025","15:103471225|103471823",NA,NA,2
"2026","15:103471227|103471762",NA,NA,3
"2027","15:103471227|103471777",2,NA,NA
"2028","15:103471231|103471434",NA,NA,4
"2029","15:103471268|103471823",3,NA,NA
"2030","15:103471287|103471777",4,NA,NA
"2031","15:103471287|103471871",NA,NA,3
"2032","15:103471330|103471777",2,NA,NA
"2033","15:103471330|103471792",NA,2,NA
"2034","15:103471669|103473486",NA,2,NA
"2035","15:10566674|10566828",3,NA,NA
"2036","15:10592157|10610179",5,NA,NA
"2037","15:10600147|10601354",5,NA,NA
"2038","15:12136481|12140738",NA,NA,2
"2039","15:12230359|12238105",NA,NA,2
"2040","15:12339713|12343237",5,5,7
"2041","15:12339713|12349874",NA,NA,11
"2042","15:12387622|12390135",NA,2,NA
"2043","15:12457883|12458385",5,NA,7
"2044","15:19711904|19712084",3,NA,NA
"2045","15:21509728|21509901",3,NA,NA
"2046","15:24966010|24966279",NA,2,NA
"2047","15:25686462|25686684",NA,2,NA
"2048","15:25785888|25804682",2,NA,NA
"2049","15:25964309|25972222",2,NA,NA
"2050","15:27616409|27623444",2,NA,NA
"2051","15:27805715|27833242",NA,NA,4
"2052","15:27871246|27912820",NA,NA,2
"2053","15:27881392|27905417",2,NA,NA
"2054","15:27897919|27905417",3,NA,NA
"2055","15:28467666|28467831",NA,4,NA
"2056","15:3370400|3370573",4,NA,NA
"2057","15:3370400|3377083",NA,NA,2
"2058","15:34116456|34136973",NA,NA,3
"2059","15:34118025|34140043",NA,NA,4
"2060","15:34134436|34136973",NA,NA,3
"2061","15:3440793|3487490",3,NA,NA
"2062","15:34648811|34650596",NA,NA,4
"2063","15:3474175|3474411",NA,NA,2
"2064","15:3487411|3581167",4,2,23
"2065","15:34945151|35000102",NA,NA,6
"2066","15:35099579|35115791",4,NA,NA
"2067","15:35417656|35423443",NA,NA,3
"2068","15:35417656|35430430",NA,NA,2
"2069","15:35533441|35534506",2,5,21
"2070","15:35572205|35597668",NA,NA,2
"2071","15:35617743|35652512",NA,NA,2
"2072","15:3564645|3581167",NA,NA,3
"2073","15:35668846|35675098",NA,NA,2
"2074","15:3573506|3581167",9,NA,NA
"2075","15:3573506|3581204",NA,NA,5
"2076","15:35792184|35794635",NA,NA,2
"2077","15:36322918|36323326",5,NA,NA
"2078","15:36608116|36608287",NA,2,NA
"2079","15:37270833|37279971",NA,NA,2
"2080","15:37287485|37291916",NA,3,7
"2081","15:37299025|37299209",NA,NA,5
"2082","15:37321683|37321865",NA,2,NA
"2083","15:37984190|37986443",2,NA,NA
"2084","15:37986322|37989640",NA,NA,2
"2085","15:38009869|38013812",NA,NA,2
"2086","15:38045936|38048393",NA,NA,2
"2087","15:38510352|38514853",NA,NA,4
"2088","15:38673100|38676357",6,NA,NA
"2089","15:39138370|39155707",NA,NA,2
"2090","15:39719699|39720101",4,NA,NA
"2091","15:4064741|4066663",NA,2,NA
"2092","15:4076946|4089478",2,6,21
"2093","15:41660869|41689448",2,NA,NA
"2094","15:42323062|42339901",NA,NA,2
"2095","15:42359622|42375801",NA,NA,5
"2096","15:42375679|42387055",NA,NA,4
"2097","15:43355565|43377245",NA,NA,8
"2098","15:50520826|50521203",NA,2,NA
"2099","15:50650396|50652932",NA,NA,5
"2100","15:50685500|50686104",NA,NA,2
"2101","15:50709409|50710338",5,NA,NA
"2102","15:50752999|50753486",3,NA,NA
"2103","15:50982942|50983283",2,NA,NA
"2104","15:5219062|5241611",NA,NA,4
"2105","15:52274863|52275061",3,NA,NA
"2106","15:54899913|54906645",4,NA,NA
"2107","15:55012736|55015307",15,12,36
"2108","15:55020761|55020929",3,NA,NA
"2109","15:55044260|55081669",10,NA,NA
"2110","15:55072126|55081669",16,7,27
"2111","15:55075587|55081669",NA,NA,6
"2112","15:55612583|55655646",5,NA,11
"2113","15:57684427|57687147",NA,2,NA
"2114","15:57980163|57985998",NA,5,2
"2115","15:58606421|58606595",2,NA,NA
"2116","15:58840687|58844409",2,2,8
"2117","15:59555808|59556035",6,NA,NA
"2118","15:61978996|61979314",14,18,66
"2119","15:61978996|62021201",NA,NA,4
"2120","15:61995661|62047775",6,NA,NA
"2121","15:62042606|62047775",NA,NA,2
"2122","15:62114022|62114410",NA,NA,8
"2123","15:64135905|64136099",2,NA,NA
"2124","15:66466655|66467048",NA,NA,3
"2125","15:66673090|66673458",3,NA,NA
"2126","15:66977900|66978235",2,NA,NA
"2127","15:6764845|6775061",NA,NA,3
"2128","15:6785941|6789138",NA,NA,2
"2129","15:67973319|67990923",2,NA,4
"2130","15:68037601|68096792",NA,NA,2
"2131","15:68063810|68064082",2,NA,NA
"2132","15:68084441|68096792",NA,2,NA
"2133","15:68084462|68096792",NA,NA,2
"2134","15:6813038|6816500",2,NA,NA
"2135","15:68885206|68889323",NA,NA,2
"2136","15:68885206|68901759",3,NA,NA
"2137","15:7202336|7203041",3,NA,4
"2138","15:72557131|72565506",6,13,15
"2139","15:72808810|72813841",NA,NA,3
"2140","15:72871820|72903492",7,NA,18
"2141","15:72884654|72903492",NA,NA,2
"2142","15:72897810|72903492",NA,NA,3
"2143","15:72988151|72993097",NA,NA,4
"2144","15:73101709|73114326",NA,NA,2
"2145","15:73197597|73215208",6,NA,2
"2146","15:73202697|73215208",NA,NA,2
"2147","15:73236889|73266593",4,2,2
"2148","15:73263607|73266593",2,NA,NA
"2149","15:73263607|73274736",NA,2,NA
"2150","15:73266496|73274736",NA,NA,2
"2151","15:73426905|73428367",NA,NA,4
"2152","15:73505683|73506148",8,NA,NA
"2153","15:74306711|74306898",2,NA,NA
"2154","15:74380639|74380874",3,NA,NA
"2155","15:74546045|74546203",2,NA,NA
"2156","15:74613311|74613468",2,NA,NA
"2157","15:75498346|75498524",NA,NA,2
"2158","15:75538101|75539814",NA,NA,4
"2159","15:75959221|75960275",NA,NA,3
"2160","15:76076409|76078579",3,NA,NA
"2161","15:76217108|76217490",2,NA,NA
"2162","15:76218003|76218979",NA,NA,8
"2163","15:76276580|76278148",NA,NA,5
"2164","15:76405809|76406071",NA,NA,5
"2165","15:76478137|76478484",4,NA,NA
"2166","15:76480208|76480549",NA,NA,2
"2167","15:76635727|76636147",NA,NA,7
"2168","15:76787768|76788053",5,NA,NA
"2169","15:76788502|76788880",NA,NA,2
"2170","15:77406060|77406220",NA,NA,2
"2171","15:78294815|78297700",3,NA,NA
"2172","15:78913454|78913914",NA,NA,4
"2173","15:78976677|78976836",NA,NA,2
"2174","15:78998854|78999371",NA,NA,6
"2175","15:79309929|79310105",3,NA,NA
"2176","15:79325420|79325662",NA,3,NA
"2177","15:79421197|79421746",20,14,26
"2178","15:79425234|79426787",10,6,18
"2179","15:79425234|79428057",NA,3,10
"2180","15:79426687|79428057",NA,NA,8
"2181","15:79571458|79571877",2,NA,NA
"2182","15:79784526|79784804",NA,NA,2
"2183","15:79884529|79886088",3,NA,2
"2184","15:8006448|8049146",2,NA,NA
"2185","15:8072191|8108848",NA,NA,3
"2186","15:80768407|80773356",4,NA,NA
"2187","15:80768407|80786913",NA,NA,9
"2188","15:80786084|80786913",NA,NA,2
"2189","15:80890607|80891014",2,NA,NA
"2190","15:81001591|81001853",2,NA,NA
"2191","15:81259004|81267247",NA,NA,2
"2192","15:81261888|81276523",NA,NA,7
"2193","15:81300047|81311884",NA,NA,6
"2194","15:81311476|81315093",NA,NA,2
"2195","15:81314890|81322381",NA,2,16
"2196","15:81314961|81322381",2,NA,NA
"2197","15:81485108|81485746",2,NA,NA
"2198","15:81504200|81507726",3,NA,NA
"2199","15:81512493|81512938",NA,NA,2
"2200","15:81515814|81516713",12,5,23
"2201","15:81515835|81516713",4,NA,NA
"2202","15:81523941|81525626",4,NA,3
"2203","15:81554327|81561114",NA,NA,3
"2204","15:8159140|8159331",2,NA,NA
"2205","15:81600767|81603123",NA,NA,4
"2206","15:81600767|81606227",NA,NA,2
"2207","15:81641759|81642086",9,NA,NA
"2208","15:8169334|8170843",NA,NA,2
"2209","15:8172451|8173673",NA,NA,3
"2210","15:81818667|81818979",NA,2,NA
"2211","15:81906645|81907262",NA,NA,6
"2212","15:81911425|81911612",2,NA,NA
"2213","15:82059297|82061788",NA,NA,3
"2214","15:82059297|82063110",NA,NA,2
"2215","15:82059297|82069634",NA,NA,8
"2216","15:82069464|82080493",NA,NA,8
"2217","15:82709431|82741485",10,NA,6
"2218","15:82722144|82722344",3,NA,NA
"2219","15:82735713|82741485",6,17,8
"2220","15:82932684|82932893",NA,NA,2
"2221","15:83169139|83172831",NA,NA,2
"2222","15:83191081|83192377",NA,NA,5
"2223","15:83191081|83220927",NA,NA,4
"2224","15:83197669|83198669",2,NA,NA
"2225","15:83211805|83218810",NA,NA,2
"2226","15:83214719|83218810",2,6,NA
"2227","15:83216886|83220927",2,NA,NA
"2228","15:83433318|83436822",NA,NA,4
"2229","15:84830005|84830243",3,NA,NA
"2230","15:84832567|84832897",NA,NA,3
"2231","15:85259522|85277707",NA,NA,2
"2232","15:85275838|85277707",2,NA,7
"2233","15:85766874|85769393",NA,8,8
"2234","15:86183847|86235964",NA,NA,2
"2235","15:86251893|86252097",2,NA,NA
"2236","15:88573711|88576087",6,NA,9
"2237","15:88695499|88696362",67,35,227
"2238","15:88978339|88981022",8,NA,5
"2239","15:89126362|89130543",2,NA,NA
"2240","15:89143268|89143810",2,NA,NA
"2241","15:89177941|89178274",12,3,NA
"2242","15:89189360|89189675",4,NA,NA
"2243","15:89189746|89190496",NA,NA,2
"2244","15:90469080|90503938",5,NA,NA
"2245","15:90672156|90672359",2,NA,NA
"2246","15:90835448|90843951",NA,NA,2
"2247","15:90875912|90879836",NA,2,NA
"2248","15:9149541|9156460",NA,NA,3
"2249","15:93321894|93339593",NA,NA,2
"2250","15:93349997|93363126",NA,7,6
"2251","15:93353331|93363126",3,NA,NA
"2252","15:94451715|94451898",NA,NA,6
"2253","15:95762105|95792422",NA,NA,2
"2254","15:95762105|95818259",NA,3,NA
"2255","15:95846152|95847837",2,NA,NA
"2256","15:96247873|96254792",NA,NA,2
"2257","15:96288756|96289070",NA,2,2
"2258","15:96288756|96290545",NA,NA,7
"2259","15:97175214|97272030",NA,NA,4
"2260","15:97259080|97272030",NA,NA,4
"2261","15:97578215|97589191",NA,NA,2
"2262","15:97585991|97592106",2,NA,NA
"2263","15:97754344|97754590",NA,NA,12
"2264","15:97782674|97786369",NA,NA,6
"2265","15:97973689|97985014",3,NA,NA
"2266","15:97982850|97985014",NA,7,2
"2267","15:98379410|98380112",3,NA,NA
"2268","15:98449794|98458206",NA,NA,2
"2269","15:98554482|98556316",NA,NA,8
"2270","15:98637092|98637294",NA,2,NA
"2271","15:98638217|98640710",8,3,13
"2272","15:98638301|98640710",7,NA,4
"2273","15:99047514|99083975",NA,NA,3
"2274","15:99071282|99083975",NA,NA,2
"2275","15:99181694|99183546",NA,NA,3
"2276","15:99268573|99268733",NA,NA,6
"2277","15:99617976|99618559",NA,NA,2
"2278","15:99621150|99621461",NA,NA,2
"2279","15:99681400|99694680",NA,NA,2
"2280","15:99692289|99724718",2,NA,NA
"2281","15:99717374|99717839",NA,NA,5
"2282","15:99717374|99724718",6,NA,NA
"2283","16:10386245|10398906",NA,NA,4
"2284","16:10428866|10445365",6,NA,4
"2285","16:10428866|10462745",NA,NA,2
"2286","16:10778673|10784513",NA,NA,8
"2287","16:10897567|10902757",NA,NA,5
"2288","16:10934658|10946567",69,29,147
"2289","16:10940533|10946567",NA,6,2
"2290","16:10958580|10959635",NA,2,5
"2291","16:11017248|11017583",2,NA,4
"2292","16:11048373|11056960",3,NA,NA
"2293","16:11048373|11056963",NA,NA,9
"2294","16:11144915|11145119",2,NA,NA
"2295","16:11231089|11265372",NA,NA,2
"2296","16:11263028|11265372",NA,NA,2
"2297","16:11532777|11556297",2,NA,NA
"2298","16:11646038|11646461",5,NA,NA
"2299","16:11646038|11685695",NA,NA,2
"2300","16:12134178|12134364",NA,2,NA
"2301","16:13384433|13465163",2,NA,NA
"2302","16:13464094|13464257",2,NA,NA
"2303","16:13505254|13506789",NA,2,3
"2304","16:13515196|13516939",41,5,39
"2305","16:13613848|13616614",3,NA,NA
"2306","16:13613848|13616649",NA,NA,2
"2307","16:13616475|13617880",NA,NA,3
"2308","16:13658150|13675366",NA,NA,2
"2309","16:13956206|13958236",NA,7,8
"2310","16:13987315|13988355",4,NA,NA
"2311","16:15600920|15605197",NA,NA,2
"2312","16:15720772|15722125",NA,NA,2
"2313","16:15855353|15855573",5,NA,2
"2314","16:15957869|15958727",NA,NA,3
"2315","16:16043164|16048640",NA,NA,7
"2316","16:16048504|16064907",2,7,44
"2317","16:16078189|16087636",NA,NA,2
"2318","16:16295287|16322080",NA,2,NA
"2319","16:16804807|16833944",NA,NA,2
"2320","16:16831171|16833944",NA,NA,4
"2321","16:16833761|16836339",8,3,24
"2322","16:16833761|16836367",NA,NA,4
"2323","16:16833761|16844353",NA,NA,4
"2324","16:16833761|16856303",NA,NA,2
"2325","16:16841315|16844353",NA,NA,6
"2326","16:17286756|17287222",NA,2,13
"2327","16:17481240|17489537",NA,2,2
"2328","16:17498412|17503368",NA,2,NA
"2329","16:17498412|17515558",NA,NA,2
"2330","16:18226502|18229496",3,NA,NA
"2331","16:18302630|18302784",3,NA,NA
"2332","16:18765095|18766268",NA,3,4
"2333","16:19969191|19980887",NA,2,3
"2334","16:19989940|20012576",NA,NA,2
"2335","16:20005000|20009239",4,2,NA
"2336","16:20026283|20026439",NA,NA,4
"2337","16:20116342|20117076",NA,NA,5
"2338","16:20499639|20500066",NA,NA,2
"2339","16:20502167|20503258",NA,NA,3
"2340","16:20502561|20502931",2,NA,NA
"2341","16:21147886|21148086",NA,NA,2
"2342","16:21253436|21254571",5,NA,NA
"2343","16:21774585|21774845",NA,NA,6
"2344","16:21777530|21786902",NA,NA,5
"2345","16:21777530|21800194",NA,NA,5
"2346","16:21780894|21795084",NA,NA,4
"2347","16:23136313|23147189",NA,2,14
"2348","16:23173615|23175133",NA,2,NA
"2349","16:23370816|23371054",NA,NA,2
"2350","16:24261530|24275692",NA,NA,2
"2351","16:24358599|24427067",3,NA,NA
"2352","16:24378341|24427067",4,NA,NA
"2353","16:24426865|24427067",NA,NA,13
"2354","16:24426865|24500621",2,NA,NA
"2355","16:24663840|24708709",6,NA,NA
"2356","16:25831301|25831617",4,NA,NA
"2357","16:29252789|29260456",NA,NA,7
"2358","16:29252789|29268883",NA,NA,2
"2359","16:29288058|29298689",2,NA,NA
"2360","16:29288058|29298720",NA,NA,13
"2361","16:30174570|30181567",NA,NA,2
"2362","16:30362219|30366287",8,3,26
"2363","16:30946138|30960615",4,NA,3
"2364","16:30958288|30960615",2,NA,NA
"2365","16:31561923|31600653",2,NA,NA
"2366","16:31561923|31631642",4,NA,NA
"2367","16:31624431|31631642",3,NA,4
"2368","16:31624431|31648386",6,NA,NA
"2369","16:31631485|31657044",NA,NA,2
"2370","16:31787617|31802691",NA,NA,2
"2371","16:31838035|31838432",4,NA,NA
"2372","16:31841906|31850519",11,3,5
"2373","16:31846529|31850519",5,NA,2
"2374","16:31852604|31856126",NA,NA,5
"2375","16:31856062|31860393",2,NA,NA
"2376","16:32057217|32057574",2,NA,NA
"2377","16:32104187|32108058",2,NA,NA
"2378","16:32186161|32188245",4,NA,NA
"2379","16:32435566|32440115",NA,NA,4
"2380","16:32437035|32437994",NA,2,8
"2381","16:32439183|32440115",NA,4,6
"2382","16:32482556|32484774",NA,NA,3
"2383","16:32590125|32590812",NA,2,NA
"2384","16:32670047|32677415",NA,NA,4
"2385","16:32770661|32772553",NA,NA,6
"2386","16:32770661|32775775",NA,NA,6
"2387","16:32770661|32782114",3,6,26
"2388","16:32772426|32782114",NA,2,NA
"2389","16:32886680|32901406",NA,NA,6
"2390","16:33025041|33026372",NA,NA,2
"2391","16:33222831|33255344",NA,2,NA
"2392","16:33241690|33255344",4,8,31
"2393","16:33241690|33288553",NA,NA,3
"2394","16:33247563|33255344",NA,NA,5
"2395","16:33254995|33288553",NA,NA,3
"2396","16:33277245|33288553",2,NA,3
"2397","16:33527285|33531069",5,NA,NA
"2398","16:33541322|33546790",2,NA,NA
"2399","16:34018762|34040617",3,NA,NA
"2400","16:34394544|34394721",2,NA,NA
"2401","16:3472499|3472779",3,NA,NA
"2402","16:35134332|35134509",8,NA,NA
"2403","16:35149867|35169364",NA,4,NA
"2404","16:35269772|35276915",NA,NA,2
"2405","16:35749672|35751960",2,4,11
"2406","16:35761402|35763880",NA,NA,3
"2407","16:35784344|35784734",NA,NA,2
"2408","16:35820551|35823320",4,NA,NA
"2409","16:36701857|36704120",3,NA,NA
"2410","16:37697410|37698926",11,2,6
"2411","16:37698648|37698926",NA,NA,2
"2412","16:37991025|38014356",NA,NA,3
"2413","16:38040333|38049138",6,NA,5
"2414","16:3912037|3912650",2,NA,NA
"2415","16:3932637|3935532",NA,NA,2
"2416","16:3955229|3956849",NA,2,3
"2417","16:3955229|3972897",2,NA,9
"2418","16:3956548|3956761",NA,NA,3
"2419","16:3997287|3997997",NA,NA,10
"2420","16:4129388|4130653",NA,2,NA
"2421","16:4199879|4200400",NA,2,NA
"2422","16:43563159|43563343",2,NA,NA
"2423","16:43687772|43689460",NA,NA,3
"2424","16:43979898|43980545",NA,NA,4
"2425","16:44019266|44025443",3,NA,NA
"2426","16:44340587|44341698",5,NA,4
"2427","16:45081929|45082145",NA,2,NA
"2428","16:45792471|45801059",NA,NA,4
"2429","16:4757241|4757502",NA,2,NA
"2430","16:48120122|48120447",2,NA,NA
"2431","16:4849750|4854921",2,NA,NA
"2432","16:4854099|4854921",NA,2,NA
"2433","16:50094909|50100902",NA,NA,3
"2434","16:5057769|5059260",NA,NA,2
"2435","16:51951427|51973077",NA,3,NA
"2436","16:52109280|52130275",NA,2,NA
"2437","16:55800957|55802769",4,5,7
"2438","16:55802537|55802769",8,NA,NA
"2439","16:56038676|56063992",NA,NA,3
"2440","16:56965053|56968193",NA,NA,3
"2441","16:56991985|57004849",NA,NA,5
"2442","16:59323487|59326683",2,NA,2
"2443","16:62589969|62591175",7,NA,NA
"2444","16:62647526|62651176",4,NA,8
"2445","16:66142086|66142299",2,NA,NA
"2446","16:66667864|66668032",2,NA,NA
"2447","16:68689889|68690103",2,NA,NA
"2448","16:70230432|70238207",3,4,4
"2449","16:76127633|76149434",4,7,NA
"2450","16:76127633|76149437",9,5,19
"2451","16:76845329|76847448",5,NA,NA
"2452","16:76845329|76859360",NA,NA,2
"2453","16:76868531|76873409",NA,2,NA
"2454","16:78121232|78121423",3,NA,NA
"2455","16:84524371|84529369",NA,2,NA
"2456","16:8463232|8464128",NA,NA,6
"2457","16:84635968|84643257",2,NA,NA
"2458","16:84810514|84827253",NA,NA,4
