"","circ_id","mmu1","mmu2","mmu3"
"5542","6:28526051|28545597",3,3,30
"5543","6:28527575|28531498",NA,NA,5
"5544","6:28531407|28545597",1,NA,2
"5545","6:28626098|28668657",NA,2,NA
"5546","6:28626098|28707143",NA,3,NA
"5547","6:28626098|28745325",NA,NA,2
"5548","6:28668556|28745325",NA,NA,7
"5549","6:28707032|28745325",3,1,2
"5550","6:29366038|29366976",13,NA,3
"5551","6:29366038|29372669",NA,NA,3
"5552","6:29560080|29571126",NA,NA,1
"5553","6:29568852|29571126",5,NA,NA
"5554","6:29568852|29575151",NA,1,1
"5555","6:29578461|29579695",5,NA,NA
"5556","6:29586036|29589228",NA,NA,1
"5557","6:29588021|29589228",NA,NA,3
"5558","6:29863138|29896415",NA,1,NA
"5559","6:29863141|29871285",NA,NA,1
"5560","6:29863141|29896415",NA,NA,1
"5561","6:29871184|29883728",NA,1,NA
"5562","6:29878527|29880642",1,NA,NA
"5563","6:29878527|29883728",4,1,7
"5564","6:29878527|29891288",NA,NA,2
"5565","6:30095338|30126358",1,NA,NA
"5566","6:30115011|30126358",NA,NA,2
"5567","6:31116663|31158084",16,NA,17
"5568","6:31143410|31158084",2,3,10
"5569","6:31395865|31408184",NA,NA,4
"5570","6:31395865|31410066",3,NA,12
"5571","6:31403648|31410066",3,NA,NA
"5572","6:31403648|31428519",NA,2,NA
"5573","6:31409873|31436002",2,NA,16
"5574","6:31426430|31436002",NA,4,28
"5575","6:32945135|32985499",NA,NA,1
"5576","6:32945135|33026359",NA,NA,1
"5577","6:33324717|33418974",NA,2,NA
"5578","6:33415314|33418974",NA,6,8
"5579","6:34873115|34886475",NA,NA,1
"5580","6:35054915|35057161",NA,5,16
"5581","6:3516621|3524175",2,NA,NA
"5582","6:3532157|3536972",4,3,NA
"5583","6:3545509|3555466",NA,5,22
"5584","6:3545509|3578915",NA,NA,4
"5585","6:3551012|3578915",NA,NA,1
"5586","6:3565515|3571108",2,NA,1
"5587","6:3565515|3578915",NA,NA,1
"5588","6:37330491|37335582",2,NA,NA
"5589","6:37330491|37341078",10,2,9
"5590","6:37930428|37935629",NA,NA,3
"5591","6:38417389|38429906",NA,4,6
"5592","6:38417389|38438547",NA,NA,5
"5593","6:38417389|38440001",NA,NA,3
"5594","6:38438409|38447157",3,2,5
"5595","6:38438409|38464085",NA,NA,6
"5596","6:38438409|38468866",NA,NA,1
"5597","6:38545781|38562074",4,NA,NA
"5598","6:38561975|38580403",NA,NA,2
"5599","6:38795164|38796248",3,NA,16
"5600","6:39135147|39143688",NA,1,NA
"5601","6:39336883|39343980",NA,NA,2
"5602","6:39341436|39343980",NA,NA,1
"5603","6:4629961|4631598",NA,NA,1
"5604","6:4629961|4635886",NA,NA,1
"5605","6:47461677|47474322",NA,2,NA
"5606","6:47461677|47486037",NA,NA,2
"5607","6:47474154|47479524",NA,NA,1
"5608","6:47478101|47479524",20,3,27
"5609","6:47478101|47486037",NA,NA,3
"5610","6:47478632|47479524",1,NA,NA
"5611","6:47491912|47494167",2,NA,NA
"5612","6:47517610|47535228",NA,NA,1
"5613","6:47522609|47535228",NA,NA,4
"5614","6:47528665|47535228",NA,NA,7
"5615","6:47528665|47554601",NA,NA,3
"5616","6:47531057|47533084",NA,NA,2
"5617","6:47535111|47554601",NA,NA,1
"5618","6:47553469|47554601",66,56,161
"5619","6:47553496|47554601",17,6,33
"5620","6:47835862|47836466",NA,NA,1
"5621","6:47866999|47867657",3,NA,NA
"5622","6:47866999|47875941",NA,NA,2
"5623","6:50120698|50140629",6,NA,7
"5624","6:50120698|50160851",2,NA,NA
"5625","6:50222909|50228493",2,NA,NA
"5626","6:5045935|5077615",4,NA,3
"5627","6:5100431|5115480",5,NA,17
"5628","6:51442158|51443202",NA,NA,3
"5629","6:51851454|51856828",NA,NA,1
"5630","6:52596961|52607334",4,4,34
"5631","6:52698282|52706453",NA,1,NA
"5632","6:52698282|52710334",1,NA,NA
"5633","6:52704183|52706453",NA,1,NA
"5634","6:52713834|52716714",NA,NA,3
"5635","6:52734538|52735340",2,2,2
"5636","6:5486677|5487477",1,NA,NA
"5637","6:5757377|5800890",1,1,6
"5638","6:58648994|58662806",NA,NA,17
"5639","6:58820588|58871609",NA,NA,1
"5640","6:58916280|58917302",3,NA,NA
"5641","6:58942045|58951092",2,NA,NA
"5642","6:58942045|58966770",NA,NA,3
"5643","6:58960873|58966770",1,NA,NA
"5644","6:58964140|58966770",NA,NA,2
"5645","6:65029603|65035116",NA,NA,1
"5646","6:67248181|67254922",NA,1,1
"5647","6:67248181|67258805",NA,NA,2
"5648","6:67254744|67258805",6,NA,2
"5649","6:70861753|70867198",NA,NA,1
"5650","6:71390233|71391903",NA,1,4
"5651","6:71529382|71538060",NA,1,NA
"5652","6:71529382|71556820",1,NA,NA
"5653","6:71551098|71556820",7,9,1
"5654","6:71576300|71577125",NA,4,NA
"5655","6:71833895|71845787",1,NA,3
"5656","6:71845563|71848542",NA,1,2
"5657","6:72337857|72338522",NA,NA,2
"5658","6:72406115|72406622",NA,NA,1
"5659","6:72534693|72535854",NA,NA,2
"5660","6:72825207|72838908",NA,NA,2
"5661","6:72835756|72838908",11,5,23
"5662","6:82707748|82712376",NA,1,NA
"5663","6:83159505|83160119",NA,1,NA
"5664","6:83164766|83165032",1,NA,NA
"5665","6:83285914|83290528",NA,NA,3
"5666","6:83311057|83315426",NA,1,10
"5667","6:83458328|83467590",NA,NA,2
"5668","6:83463965|83467590",NA,NA,1
"5669","6:83942510|83944409",NA,NA,1
"5670","6:83942510|83946221",NA,1,NA
"5671","6:84966306|84982018",NA,NA,3
"5672","6:85206175|85213937",NA,2,NA
"5673","6:85324761|85325973",6,1,24
"5674","6:8537816|8558586",NA,1,2
"5675","6:8537816|8573298",NA,NA,1
"5676","6:8537816|8579739",NA,NA,5
"5677","6:85618300|85633511",NA,NA,1
"5678","6:85926599|85927075",NA,NA,1
"5679","6:86368657|86369330",NA,1,NA
"5680","6:86393284|86397393",NA,NA,4
"5681","6:86420708|86434905",NA,NA,1
"5682","6:86420708|86439663",NA,NA,7
"5683","6:8643972|8658314",NA,NA,1
"5684","6:86653203|86657968",1,NA,NA
"5685","6:86658572|86659958",2,NA,NA
"5686","6:86677493|86681556",3,NA,NA
"5687","6:86677493|86684454",3,NA,NA
"5688","6:86718817|86725962",NA,NA,1
"5689","6:86940974|86944355",NA,NA,2
"5690","6:87040786|87054222",NA,NA,2
"5691","6:87053238|87059569",NA,NA,1
"5692","6:8742254|8758458",4,NA,NA
"5693","6:88066970|88067277",7,4,21
"5694","6:88258530|88275218",NA,NA,2
"5695","6:88258530|88335624",NA,NA,2
"5696","6:88332464|88335624",19,15,39
"5697","6:88332464|88353393",NA,NA,3
"5698","6:88459944|88462893",NA,1,NA
"5699","6:88483722|88484351",2,4,7
"5700","6:89544568|89546394",NA,NA,5
"5701","6:89649152|89651177",9,NA,NA
"5702","6:90666561|90671832",NA,NA,1
"5703","6:92116760|92129398",NA,2,6
"5704","6:92126584|92141274",NA,NA,2
"5705","6:92840307|92849981",NA,1,NA
"5706","6:92878355|92886970",1,NA,NA
"5707","6:93670988|93685201",NA,2,NA
"5708","6:93731994|93750670",NA,NA,8
"5709","6:93792686|93920301",NA,2,NA
"5710","6:98980160|98987018",NA,2,6
"5711","6:99052814|99139990",NA,NA,1
"5712","6:99237305|99285399",NA,NA,3
"5713","7:100084964|100085303",2,NA,NA
"5714","7:100128580|100131962",5,NA,NA
"5715","7:100147554|100148123",1,NA,NA
"5716","7:100208954|100223721",NA,NA,2
"5717","7:100826350|100841007",NA,NA,2
"5718","7:100826350|100847816",NA,1,6
"5719","7:100840873|100847816",1,4,NA
"5720","7:100883078|100908980",1,1,NA
"5721","7:100893327|100908980",3,NA,NA
"5722","7:100908818|100920911",NA,NA,3
"5723","7:100920776|100927861",NA,NA,1
"5724","7:101355689|101412902",NA,1,1
"5725","7:101475960|101477495",NA,NA,1
"5726","7:101547148|101548244",1,NA,NA
"5727","7:101665249|101666558",NA,NA,3
"5728","7:101720393|101727134",NA,NA,1
"5729","7:101776970|101778308",NA,NA,1
"5730","7:101787938|101788857",NA,NA,3
"5731","7:101835067|101844257",NA,NA,1
"5732","7:101841109|101844257",NA,NA,3
"5733","7:101841109|101845095",1,NA,NA
"5734","7:101843867|101845095",NA,NA,5
"5735","7:105054197|105054356",1,NA,NA
"5736","7:105224485|105224636",NA,1,NA
"5737","7:109152181|109156668",NA,NA,5
"5738","7:109500266|109526221",NA,1,NA
"5739","7:109511121|109518684",1,NA,1
"5740","7:109511121|109526221",1,NA,3
"5741","7:109513927|109526221",NA,NA,2
"5742","7:109626277|109630973",NA,NA,10
"5743","7:109651917|109653323",4,NA,NA
"5744","7:109723662|109725074",NA,NA,1
"5745","7:109863086|109865189",NA,NA,4
"5746","7:109939096|109950996",NA,NA,2
"5747","7:109968598|109970864",1,NA,NA
"5748","7:110062062|110088565",NA,1,NA
"5749","7:110678499|110680171",NA,NA,1
"5750","7:111652423|111655820",NA,NA,5
"5751","7:111690611|111703272",NA,NA,1
"5752","7:111700944|111703675",NA,NA,1
"5753","7:111917592|111931246",NA,NA,1
"5754","7:111945928|111950634",NA,2,NA
"5755","7:112143383|112146820",NA,NA,2
"5756","7:112358590|112358846",9,6,12
"5757","7:112456004|112460763",1,NA,NA
"5758","7:112456004|112475455",NA,NA,2
"5759","7:112873832|112880009",NA,1,NA
"5760","7:112873832|112884363",NA,1,NA
"5761","7:112886323|112894800",NA,NA,1
"5762","7:112921886|112934725",NA,NA,2
"5763","7:113657774|113659654",80,32,79
"5764","7:113818760|113822582",NA,NA,2
"5765","7:113825837|113826409",3,NA,5
"5766","7:113839859|113846077",NA,NA,5
"5767","7:113845962|113848212",NA,1,NA
"5768","7:115774946|115780520",3,NA,NA
"5769","7:115953212|115967424",NA,NA,3
"5770","7:115957870|115959335",7,11,37
"5771","7:115957870|115961887",NA,NA,2
"5772","7:115957870|115967424",2,NA,10
"5773","7:115959230|115961887",NA,NA,2
"5774","7:115959230|115967424",4,4,11
"5775","7:115962583|115963851",NA,NA,1
"5776","7:115963662|115967424",NA,5,2
"5777","7:115987078|115990628",11,NA,44
"5778","7:115987078|115993593",NA,NA,4
"5779","7:115989678|115993593",NA,NA,1
"5780","7:116016687|116017816",1,NA,2
"5781","7:116121071|116127057",NA,NA,1
"5782","7:117147818|117148332",NA,NA,4
"5783","7:117738635|117739109",NA,1,NA
"5784","7:117753394|117755339",NA,1,2
"5785","7:117777587|117779704",5,2,7
"5786","7:117792672|117795258",5,NA,7
"5787","7:118144824|118165648",NA,NA,1
"5788","7:118237351|118239230",6,NA,8
"5789","7:118237351|118248820",NA,NA,2
"5790","7:118347348|118353157",NA,NA,2
"5791","7:118409100|118412867",NA,NA,3
"5792","7:118411027|118433090",NA,NA,5
"5793","7:119398787|119404509",6,NA,2
"5794","7:119424758|119427429",NA,2,NA
"5795","7:119495113|119495424",5,NA,NA
"5796","7:120457566|120457885",NA,NA,11
"5797","7:120457566|120479699",NA,NA,3
"5798","7:120488412|120491276",NA,NA,4
"5799","7:120488412|120498769",5,NA,NA
"5800","7:120490818|120491276",43,47,156
"5801","7:120491087|120491276",2,NA,NA
"5802","7:120494406|120498769",6,6,14
"5803","7:120498590|120498769",NA,1,NA
"5804","7:120647060|120656622",60,10,96
"5805","7:120651309|120656622",21,8,16
"5806","7:121260568|121278745",NA,NA,3
"5807","7:121563423|121576987",NA,NA,1
"5808","7:121570502|121576987",NA,NA,3
"5809","7:121643524|121643889",NA,NA,4
"5810","7:121712472|121722931",NA,NA,4
"5811","7:122116051|122127795",4,NA,NA
"5812","7:12223496|12223971",NA,2,5
"5813","7:122742972|122762100",1,NA,1
"5814","7:122893694|122895789",NA,NA,4
"5815","7:122896717|122907636",NA,NA,1
"5816","7:122999660|123003707",NA,1,NA
"5817","7:123009946|123022021",NA,NA,1
"5818","7:125352144|125369875",1,NA,NA
"5819","7:125703964|125704272",NA,NA,5
"5820","7:125739736|125748532",NA,NA,4
"5821","7:125739736|125752451",NA,NA,1
"5822","7:125748405|125752451",1,NA,1
"5823","7:126039337|126039618",NA,NA,1
"5824","7:126151146|126151510",NA,4,8
"5825","7:126463491|126463833",6,NA,NA
"5826","7:126479223|126479835",NA,1,2
"5827","7:126597397|126601130",NA,3,8
"5828","7:126802343|126803012",NA,NA,4
"5829","7:127072766|127073158",NA,NA,4
"5830","7:127086031|127086954",NA,NA,2
"5831","7:127113336|127121301",NA,NA,2
"5832","7:127118752|127121301",NA,NA,3
"5833","7:127118752|127125077",NA,NA,5
"5834","7:127121160|127125077",NA,NA,1
"5835","7:127124464|127125077",NA,1,3
"5836","7:127133719|127134133",NA,NA,8
"5837","7:127151430|127152466",NA,NA,4
"5838","7:127193778|127195139",NA,NA,1
"5839","7:127382800|127383374",NA,NA,5
"5840","7:127526776|127526980",NA,1,NA
"5841","7:127571009|127571476",NA,NA,3
"5842","7:127579063|127579418",3,NA,5
"5843","7:127591537|127591882",NA,NA,3
"5844","7:128046004|128048522",NA,NA,1
"5845","7:128281440|128292422",NA,NA,3
"5846","7:128314387|128316274",NA,1,NA
"5847","7:128351782|128363229",NA,NA,2
"5848","7:128357039|128359607",1,1,NA
"5849","7:128369290|128374086",1,2,NA
"5850","7:128909347|128925211",NA,NA,6
"5851","7:129221617|129226081",NA,NA,2
"5852","7:129820727|129830522",NA,NA,4
"5853","7:129820727|129843007",6,NA,NA
"5854","7:129830352|129844374",2,NA,NA
"5855","7:130020177|130083445",NA,NA,2
"5856","7:130065860|130069167",NA,3,NA
"5857","7:130223450|130229229",NA,2,NA
"5858","7:130264745|130276469",16,1,5
"5859","7:130912936|130913233",6,NA,NA
"5860","7:131162438|131163335",NA,NA,2
"5861","7:132361117|132361896",2,NA,NA
"5862","7:132373306|132381114",10,6,34
"5863","7:132466691|132482610",NA,NA,2
"5864","7:132568235|132575352",NA,NA,8
"5865","7:132572914|132575352",NA,1,NA
"5866","7:132627441|132627601",NA,1,4
"5867","7:132627441|132683589",10,NA,5
"5868","7:132654580|132683589",1,NA,NA
"5869","7:133335696|133350765",NA,NA,2
"5870","7:133361128|133361642",3,NA,NA
"5871","7:133894956|133896872",4,NA,NA
"5872","7:133894956|133900129",NA,NA,5
"5873","7:133950440|133951557",1,1,5
"5874","7:134326058|134348772",NA,NA,2
"5875","7:134326058|134374204",NA,NA,1
"5876","7:134326058|134384576",NA,1,NA
"5877","7:134373195|134379221",4,NA,1
"5878","7:134379123|134391014",2,NA,NA
"5879","7:134475786|134478044",NA,5,1
"5880","7:137046707|137054500",4,NA,NA
"5881","7:138470138|138478446",NA,NA,1
"5882","7:139096546|139105697",NA,NA,2
"5883","7:140742336|140744587",1,NA,NA
"5884","7:140811139|140812454",3,NA,4
"5885","7:140817409|140820881",NA,NA,1
"5886","7:141093646|141095416",NA,NA,6
"5887","7:141168198|141184923",NA,NA,2
"5888","7:141189719|141194249",3,NA,NA
"5889","7:143074120|143081048",NA,NA,2
"5890","7:143077897|143081048",16,NA,21
"5891","7:143080902|143083294",NA,1,4
"5892","7:143080902|143086117",2,NA,4
"5893","7:143080902|143088154",NA,1,NA
"5894","7:143088022|143089776",6,1,4
"5895","7:143606025|143611532",5,5,11
"5896","7:143606025|143635656",NA,1,2
"5897","7:143635539|143645526",NA,NA,1
"5898","7:143733491|143746267",6,6,36
"5899","7:143733491|143840503",NA,NA,4
"5900","7:143740556|143746267",4,NA,11
"5901","7:143812801|143840503",4,NA,NA
"5902","7:143838791|143840503",8,6,22
"5903","7:143838791|143950168",2,NA,NA
"5904","7:144045188|144045560",NA,NA,4
"5905","7:144058639|144068261",NA,NA,6
"5906","7:144072885|144074798",NA,NA,1
"5907","7:144150917|144161800",NA,1,NA
"5908","7:144161654|144162687",NA,NA,1
"5909","7:144187332|144192301",NA,1,8
"5910","7:144187332|144204291",NA,NA,5
"5911","7:144187332|144232516",NA,NA,2
"5912","7:144198444|144204291",NA,118,293
"5913","7:144198444|144223412",NA,NA,4
"5914","7:144223079|144223412",NA,NA,6
"5915","7:15673013|15673579",NA,NA,1
"5916","7:15709007|15709738",NA,NA,1
"5917","7:15709007|15711037",NA,NA,2
"5918","7:16014522|16014866",NA,NA,4
"5919","7:16100731|16104385",NA,NA,1
"5920","7:16150697|16151326",NA,2,3
"5921","7:16154082|16155432",8,4,14
"5922","7:16156113|16157883",NA,NA,1
"5923","7:16245117|16246410",3,NA,NA
"5924","7:16245117|16283132",1,NA,NA
"5925","7:16591782|16591948",3,NA,NA
"5926","7:16743799|16749470",NA,1,NA
"5927","7:18770586|18777500",2,1,NA
"5928","7:18936433|18936997",NA,NA,2
"5929","7:19102466|19102784",1,6,6
"5930","7:19119547|19121422",NA,NA,2
"5931","7:19121037|19121171",NA,NA,2
"5932","7:19121037|19121422",NA,1,NA
"5933","7:19170862|19171443",1,2,7
"5934","7:19436772|19437316",NA,2,2
"5935","7:19463962|19472299",NA,NA,2
"5936","7:19499258|19499634",3,2,2
"5937","7:19545419|19554125",NA,NA,1
"5938","7:23927472|23929265",NA,NA,2
"5939","7:24266463|24266997",NA,3,6
"5940","7:24270576|24270736",4,NA,NA
"5941","7:24521498|24521855",NA,NA,3
"5942","7:24607140|24607849",NA,NA,1
"5943","7:24932998|24933336",3,1,1
"5944","7:24985322|24985488",NA,NA,4
"5945","7:25413927|25414175",NA,1,NA
"5946","7:26891028|26892467",NA,1,4
"5947","7:26911736|26914005",3,NA,NA
"5948","7:26949711|26951751",NA,2,NA
"5949","7:27158680|27159077",NA,5,NA
"5950","7:27746410|27746937",NA,NA,3
"5951","7:27882488|27883952",NA,2,NA
"5952","7:28113296|28113767",NA,NA,4
"5953","7:28459251|28461556",NA,NA,1
"5954","7:28676625|28679967",NA,NA,3
"5955","7:28763853|28764302",NA,NA,6
"5956","7:28876490|28878640",1,NA,8
"5957","7:28878343|28878640",NA,4,NA
"5958","7:29050117|29053607",NA,NA,2
"5959","7:29076920|29087576",1,NA,1
"5960","7:29082620|29087576",2,NA,NA
"5961","7:29085480|29087576",6,NA,NA
"5962","7:29086577|29087576",NA,2,2
"5963","7:29522404|29524378",6,6,22
"5964","7:29697174|29697635",NA,1,5
"5965","7:29953407|29957572",NA,NA,1
"5966","7:29953407|29962174",NA,NA,1
"5967","7:29964506|29967367",NA,1,NA
"5968","7:30016267|30016516",NA,1,NA
"5969","7:30801902|30808617",NA,NA,1
"5970","7:33944390|33945403",2,NA,1
"5971","7:33944390|33947657",NA,NA,2
"5972","7:33953411|33963175",1,NA,NA
"5973","7:34050710|34050942",10,11,18
"5974","7:34052814|34070609",NA,NA,2
"5975","7:34056858|34057367",NA,NA,2
"5976","7:34065039|34070609",3,2,NA
"5977","7:34065039|34074817",3,1,4
"5978","7:34620753|34623933",NA,NA,2
"5979","7:34980756|34984248",NA,NA,2
"5980","7:34994679|34994976",NA,1,11
"5981","7:35060404|35063117",NA,1,6
"5982","7:35070133|35070664",1,NA,NA
"5983","7:35070133|35071896",NA,1,NA
"5984","7:35078989|35083470",NA,NA,3
"5985","7:35080761|35083470",39,22,66
"5986","7:35080761|35084907",NA,1,NA
"5987","7:35102434|35105220",NA,2,NA
"5988","7:3670046|3673040",NA,NA,1
"5989","7:3672572|3673040",1,NA,1
"5990","7:3674272|3674440",NA,2,NA
"5991","7:3707325|3707767",NA,NA,1
"5992","7:41261099|41262675",NA,NA,4
"5993","7:42137893|42139700",NA,1,4
"5994","7:43899764|43900036",1,NA,NA
"5995","7:4433392|4434633",NA,1,NA
"5996","7:4437992|4447320",1,2,3
"5997","7:44532182|44532608",NA,NA,3
"5998","7:44553660|44553892",NA,1,NA
"5999","7:44565264|44565894",9,NA,31
"6000","7:44600202|44600546",NA,1,NA
"6001","7:44620213|44620390",NA,NA,2
"6002","7:44661546|44663017",5,NA,NA
"6003","7:44792203|44792722",6,3,15
"6004","7:44866636|44868630",7,NA,NA
"6005","7:44966198|44966559",NA,NA,2
"6006","7:4500215|4500545",NA,NA,1
"6007","7:45108084|45108507",1,NA,NA
"6008","7:45699693|45715966",NA,1,NA
"6009","7:45710302|45720326",NA,NA,3
"6010","7:46240030|46284980",NA,NA,4
"6011","7:46282083|46284980",NA,NA,4
"6012","7:4638963|4649939",NA,NA,1
"6013","7:46414242|46417576",10,NA,NA
"6014","7:46425188|46426458",NA,NA,5
"6015","7:46451095|46456253",2,NA,1
"6016","7:46451095|46458303",2,NA,17
"6017","7:46453240|46458110",NA,NA,3
"6018","7:46454384|46458303",NA,NA,4
"6019","7:46457960|46458303",NA,NA,6
"6020","7:4645999|4646554",NA,NA,3
"6021","7:46463539|46464841",1,1,NA
"6022","7:46498396|46501418",1,NA,NA
"6023","7:46499601|46500482",14,11,38
"6024","7:46499601|46501418",NA,NA,4
"6025","7:46589880|46604837",NA,NA,4
"6026","7:46593535|46595097",NA,4,NA
"6027","7:48452663|48455442",NA,1,NA
"6028","7:49435814|49456374",4,NA,3
"6029","7:49448053|49456374",NA,NA,2
"6030","7:51537659|51547120",NA,3,NA
"6031","7:51537659|51576292",2,NA,NA
"6032","7:51537659|51603049",2,NA,1
"6033","7:55473267|55476069",NA,1,NA
"6034","7:55523193|55524836",NA,NA,1
"6035","7:55527438|55554230",NA,NA,3
"6036","7:55536473|55550348",NA,NA,1
"6037","7:55573622|55574954",NA,NA,5
"6038","7:55717731|55722178",6,3,21
"6039","7:55747124|55748234",4,7,14
"6040","7:58934427|58938528",NA,NA,2
"6041","7:63346980|63347206",3,NA,NA
"6042","7:63963831|63976569",3,NA,NA
"6043","7:64003323|64004283",NA,NA,2
"6044","7:64985779|64986413",NA,2,NA
"6045","7:65629894|65633597",NA,4,4
"6046","7:65774989|65775485",3,NA,6
"6047","7:66914612|66918148",6,NA,NA
"6048","7:67179333|67181538",NA,NA,1
"6049","7:67179333|67209717",NA,1,NA
"6050","7:67653557|67654103",NA,NA,1
"6051","7:71752891|71777008",1,NA,4
"6052","7:71861342|71863856",NA,NA,1
"6053","7:73041128|73059497",3,NA,NA
"6054","7:73085482|73099039",NA,1,NA
"6055","7:73098904|73105660",NA,NA,1
"6056","7:73113383|73119476",NA,NA,4
"6057","7:73130148|73130871",NA,1,NA
"6058","7:73130708|73140417",NA,NA,1
"6059","7:73140226|73141172",1,1,NA
"6060","7:73143172|73153262",NA,NA,2
"6061","7:73147454|73169456",2,NA,NA
"6062","7:73151656|73153262",4,NA,NA
"6063","7:73154735|73169456",NA,NA,3
"6064","7:73157553|73169456",NA,2,NA
"6065","7:73163837|73165560",NA,NA,3
"6066","7:73163837|73169456",19,11,67
"6067","7:78794994|78795492",2,NA,NA
"6068","7:78944255|78946955",NA,1,13
"6069","7:78973216|78975349",NA,5,2
"6070","7:79559582|79565855",NA,NA,3
"6071","7:79730796|79736356",NA,NA,2
"6072","7:79747551|79750656",NA,NA,7
"6073","7:79750490|79752961",NA,1,NA
"6074","7:79865371|79866847",1,1,9
"6075","7:79877741|79878296",6,3,NA
"6076","7:79950048|79950907",NA,NA,1
"6077","7:79989116|79989298",1,NA,NA
"6078","7:80036558|80037091",1,NA,NA
"6079","7:80045082|80045796",NA,4,14
"6080","7:80045082|80046998",NA,2,5
"6081","7:80045707|80046998",NA,NA,3
"6082","7:80046676|80048676",NA,NA,3
"6083","7:80248494|80255581",NA,NA,1
"6084","7:80370616|80377833",NA,NA,4
"6085","7:80372709|80375849",NA,NA,9
"6086","7:80383733|80385385",NA,NA,1
"6087","7:80383733|80389708",NA,NA,5
"6088","7:80392783|80402101",NA,NA,2
"6089","7:80405927|80408006",NA,2,NA
"6090","7:80407151|80410676",NA,NA,3
"6091","7:80409505|80410676",1,NA,NA
"6092","7:80415042|80418213",NA,NA,9
"6093","7:80565922|80577634",NA,NA,2
"6094","7:80572848|80577634",NA,3,NA
"6095","7:80572848|80584884",1,NA,1
"6096","7:80577484|80584884",NA,NA,1
"6097","7:80950387|80956531",NA,1,NA
"6098","7:82330559|82335972",NA,NA,1
"6099","7:82341670|82347225",NA,NA,1
"6100","7:82399999|82412622",4,NA,NA
"6101","7:84281863|84283617",6,9,29
"6102","7:84283092|84283617",NA,2,NA
"6103","7:84283092|84302250",NA,2,NA
"6104","7:89604738|89611569",18,14,67
"6105","7:89604738|89614070",NA,1,NA
"6106","7:89604738|89621531",NA,NA,2
"6107","7:89618778|89621531",1,NA,NA
"6108","7:89838357|89846228",NA,NA,5
"6109","7:96494903|96495171",NA,1,NA
"6110","7:96543859|96545474",NA,NA,3
"6111","7:96652004|96672957",NA,NA,3
"6112","7:96672824|96684504",2,NA,NA
"6113","7:96672824|96689243",NA,NA,2
"6114","7:96680544|96689243",NA,1,NA
"6115","7:97134123|97140244",2,NA,NA
"6116","7:97150176|97157097",NA,NA,1
"6117","7:97207337|97214507",2,NA,NA
"6118","7:97354795|97365746",NA,NA,5
"6119","7:97503642|97520819",NA,NA,2
"6120","7:97532678|97538227",7,2,4
"6121","7:97532678|97543220",11,NA,NA
"6122","7:97893155|97915454",NA,2,NA
"6123","7:98356203|98357238",NA,1,3
"6124","7:98653786|98665881",NA,NA,2
"6125","7:98653786|98715089",NA,NA,1
"6126","7:98748518|98767512",NA,NA,2
"6127","7:99073259|99087558",NA,NA,2
"6128","7:99243827|99247768",NA,1,NA
"6129","7:99576299|99592312",6,1,5
"6130","7:99584368|99592312",NA,3,NA
"6131","7:99584368|99604747",240,107,475
"6132","7:99592165|99604747",NA,NA,6
"6133","7:99678384|99682943",NA,2,NA
"6134","7:99737270|99742688",NA,NA,3
"6135","7:99745579|99761579",NA,NA,1
"6136","7:99745579|99768936",NA,1,NA
"6137","7:99755769|99761579",NA,NA,2
"6138","8:10448722|10449010",2,NA,NA
"6139","8:105148918|105152702",NA,NA,1
"6140","8:105246176|105249370",NA,1,NA
"6141","8:105905224|105921223",NA,2,1
"6142","8:105905224|105929179",6,3,11
"6143","8:105905224|105929210",6,3,7
"6144","8:105967472|105967771",NA,1,2
"6145","8:106615019|106615387",5,NA,NA
"6146","8:106805235|106806373",2,NA,5
"6147","8:106822795|106827621",NA,NA,4
"6148","8:106825703|106827621",2,NA,NA
"6149","8:106825703|106830783",1,NA,NA
"6150","8:106834756|106835761",3,NA,NA
"6151","8:106905733|106906292",1,NA,NA
"6152","8:107380138|107380551",NA,3,NA
"6153","8:107380138|107383600",NA,NA,2
"6154","8:107419198|107462452",NA,NA,1
"6155","8:107422080|107426879",5,NA,2
"6156","8:107423235|107425750",NA,NA,1
"6157","8:107443240|107447415",NA,NA,2
"6158","8:107621222|107624883",NA,2,NA
"6159","8:107707757|107707971",2,4,18
"6160","8:107707757|107718238",NA,NA,7
"6161","8:107763268|107765841",NA,NA,2
"6162","8:107806000|107809701",NA,4,NA
"6163","8:107807724|107809701",NA,2,NA
"6164","8:108144687|108145074",NA,1,NA
"6165","8:108144687|108145403",3,NA,2
"6166","8:108179610|108184633",2,NA,NA
"6167","8:108209963|108233066",NA,1,NA
"6168","8:108309013|108312429",NA,1,NA
"6169","8:108309013|108313348",NA,NA,4
"6170","8:109518833|109521601",4,NA,1
"6171","8:109518833|109527323",NA,5,10
"6172","8:109583353|109583585",NA,NA,4
"6173","8:109660163|109660641",2,NA,NA
"6174","8:110402007|110402434",NA,1,NA
"6175","8:110432988|110444519",NA,NA,2
"6176","8:110556230|110560198",NA,1,NA
"6177","8:110559348|110560198",9,1,19
"6178","8:110559348|110565664",NA,NA,5
"6179","8:110603434|110603715",NA,NA,1
"6180","8:111358661|111363665",NA,4,5
"6181","8:111372389|111397814",1,NA,NA
"6182","8:111397657|111409256",NA,NA,1
"6183","8:111547338|111548222",6,9,9
"6184","8:111560411|111562346",NA,NA,3
"6185","8:111577967|111593359",NA,NA,5
"6186","8:111766763|111767374",2,NA,NA
