"gene_id","gene_name"
"ENSMFUG00007078100004","novel_gene_1616_5d71f2e7"
"ENSMFUG00007039300004","novel_gene_1084_5d71f2e7"
"ENSMFUG00007065400004","novel_gene_1476_5d71f2e7"
"ENSMFUG00007013300244","novel_gene_1893_5d71f2e7"
"ENSMFUG00007057900004","novel_gene_1367_5d71f2e7"
"ENSMFUG00007029500004","novel_gene_879_5d71f2e7"
"ENSMFUG00007058300004","novel_gene_1376_5d71f2e7"
"ENSMFUG00007051200004","novel_gene_1317_5d71f2e7"
"ENSMFUG00007068600004","novel_gene_1499_5d71f2e7"
"ENSMFUG00007068900004","novel_gene_1510_5d71f2e7"
"ENSMFUG00007058400004","novel_gene_1377_5d71f2e7"
"ENSMFUG00007035500004","novel_gene_975_5d71f2e7"
"ENSMFUG00007068000004","novel_gene_1491_5d71f2e7"
"ENSMFUG00007023500004","novel_gene_799_5d71f2e7"
"ENSMFUG00007038200004","novel_gene_1070_5d71f2e7"
"ENSMFUG00124000100074","novel_gene_3600_5d71f2e7"
"ENSMFUG00095000100004","novel_gene_3595_5d71f2e7"
"ENSMFUG00150000100004","novel_gene_3604_5d71f2e7"
"ENSMFUG00024039600004","novel_gene_851_5d71f2e7"
"ENSMFUG00024023700004","novel_gene_358_5d71f2e7"
"ENSMFUG00024040500004","novel_gene_875_5d71f2e7"
"ENSMFUG00024015100004","novel_gene_253_5d71f2e7"
"ENSMFUG00024012700004","novel_gene_228_5d71f2e7"
"ENSMFUG00024021300004","novel_gene_323_5d71f2e7"
"ENSMFUG00024025700004","novel_gene_120_5d769ab4"
"ENSMFUG00024001300004","novel_gene_80_5d71f2e7"
"ENSMFUG00024038200004","novel_gene_1136_5d71f2e7"
"ENSMFUG00024000600004","novel_gene_43_5d71f2e7"
"ENSMFUG00024033100004","novel_gene_609_5d71f2e7"
"ENSMFUG00024038900004","novel_gene_824_5d71f2e7"
"ENSMFUG00024001200004","novel_gene_910_5d71f2e7"
"ENSMFUG00024001400004","novel_gene_932_5d71f2e7"
"ENSMFUG00024001900004","novel_gene_1174_5d71f2e7_novel_gene_92_5d71f2e7"
"ENSMFUG00024040400004","novel_gene_868_5d71f2e7"
"ENSMFUG00024012000004","novel_gene_225_5d71f2e7"
"ENSMFUG00024008200004","novel_gene_180_5d71f2e7"
"ENSMFUG00024032500004","novel_gene_586_5d71f2e7"
"ENSMFUG00024000300004","novel_gene_11_5d71f2e7"
"ENSMFUG00024035700004","novel_gene_740_5d71f2e7"
"ENSMFUG00024021000004","novel_gene_315_5d71f2e7"
"ENSMFUG00024006200004","novel_gene_159_5d71f2e7"
"ENSMFUG00024027400004","novel_gene_421_5d71f2e7"
"ENSMFUG00024022600004","novel_gene_338_5d71f2e7"
"ENSMFUG00024014400004","novel_gene_244_5d71f2e7"
"ENSMFUG00024023200004","novel_gene_343_5d71f2e7"
"ENSMFUG00024026100004","novel_gene_397_5d71f2e7"
"ENSMFUG00024037300244","novel_gene_1299_5d71f2e7"
"ENSMFUG00024002500004","novel_gene_103_5d71f2e7"
"ENSMFUG00024033900004","novel_gene_649_5d71f2e7"
"ENSMFUG00024029300004","novel_gene_485_5d71f2e7"
"ENSMFUG00024026600004","novel_gene_407_5d71f2e7"
"ENSMFUG00024023600004","novel_gene_353_5d71f2e7"
"ENSMFUG00024028700004","novel_gene_449_5d71f2e7"
"ENSMFUG00024007900004","novel_gene_175_5d71f2e7"
"ENSMFUG00024018800004","novel_gene_287_5d71f2e7"
"ENSMFUG00024000200004","novel_gene_10_5d71f2e7"
"ENSMFUG00024026300004","novel_gene_404_5d71f2e7"
"ENSMFUG00024000900004","novel_gene_51_5d71f2e7"
"ENSMFUG00024027900004","novel_gene_427_5d71f2e7"
"ENSMFUG00024026200004","novel_gene_401_5d71f2e7"
"ENSMFUG00024032800004","novel_gene_592_5d71f2e7"
"ENSMFUG00024002200004","novel_gene_98_5d71f2e7"
"ENSMFUG00024034300004","novel_gene_676_5d71f2e7"
"ENSMFUG00024032300004","novel_gene_585_5d71f2e7"
"ENSMFUG00024017000004","novel_gene_274_5d71f2e7"
"ENSMFUG00024018400004","novel_gene_281_5d71f2e7"
"ENSMFUG00024036700004","novel_gene_179_5d769ab4"
"ENSMFUG00024034800004","novel_gene_699_5d71f2e7"
"ENSMFUG00024024700004","novel_gene_1270_5d71f2e7"
"ENSMFUG00024023000004","novel_gene_914_5d71f2e7"
"ENSMFUG00024034000004","novel_gene_655_5d71f2e7"
"ENSMFUG00274000102021","novel_gene_3616_5d71f2e7"
"ENSMFUG00043006800004","novel_gene_3123_5d71f2e7"
"ENSMFUG00043004100244","novel_gene_530_5d846b90"
"ENSMFUG00043002000244","novel_gene_528_5d846b90"
"ENSMFUG00043000600004","novel_gene_3028_5d71f2e7"
"ENSMFUG00043003600244","novel_gene_2991_5d71f2e7"
"ENSMFUG00043000300004","novel_gene_3025_5d71f2e7"
"ENSMFUG00043003800244","novel_gene_554_5d769ab4"
"ENSMFUG00043001700004","novel_gene_3007_5d71f2e7"
"ENSMFUG00043000200004","novel_gene_3021_5d71f2e7"
"ENSMFUG00043004000244","novel_gene_3013_5d71f2e7"
"ENSMFUG00043000900244","novel_gene_557_5d769ab4"
"ENSMFUG00043000700244","novel_gene_3006_5d71f2e7"
"ENSMFUG00043006600004","novel_gene_3129_5d71f2e7"
"ENSMFUG00043002100244","novel_gene_558_5d769ab4"
"ENSMFUG00043001300244","novel_gene_3038_5d71f2e7"
"ENSMFUG00043003700244","novel_gene_525_5d846b90"
"ENSMFUG00043005500084","novel_gene_3099_5d71f2e7"
"ENSMFUG00043005900164","novel_gene_3103_5d71f2e7"
"ENSMFUG00043000500004","novel_gene_3027_5d71f2e7"
"ENSMFUG00067000300004","novel_gene_3549_5d71f2e7"
"ENSMFUG00031026200004","novel_gene_2723_5d71f2e7"
"ENSMFUG00031027100004","novel_gene_2731_5d71f2e7"
"ENSMFUG00031019600004","novel_gene_2673_5d71f2e7"
"ENSMFUG00031018600004","novel_gene_2767_5d71f2e7"
"ENSMFUG00031021900004","novel_gene_2695_5d71f2e7"
"ENSMFUG00031008600004","novel_gene_2632_5d71f2e7"
"ENSMFUG00031017400004","novel_gene_2779_5d71f2e7"
"ENSMFUG00031023900004","novel_gene_2708_5d71f2e7"
"ENSMFUG00031014802021","novel_gene_2645_5d71f2e7"
"ENSMFUG00031027200004","novel_gene_2732_5d71f2e7"
"ENSMFUG00031028400004","novel_gene_2737_5d71f2e7"
"ENSMFUG00031021800004","novel_gene_2745_5d71f2e7"
"ENSMFUG00031005100244","novel_gene_513_5d769ab4"
"ENSMFUG00031009300004","novel_gene_2633_5d71f2e7"
"ENSMFUG00031027300004","novel_gene_512_5d769ab4"
"ENSMFUG00031026400004","novel_gene_2726_5d71f2e7"
"ENSMFUG00031005000244","novel_gene_488_5d846b90"
"ENSMFUG00031013300004","novel_gene_2643_5d71f2e7"
"ENSMFUG00031023100004","novel_gene_2704_5d71f2e7"
"ENSMFUG00031008000004","novel_gene_2628_5d71f2e7"
"ENSMFUG00031008500004","novel_gene_2631_5d71f2e7"
"ENSMFUG00031019800004","novel_gene_2675_5d71f2e7"
"ENSMFUG00031021600004","novel_gene_2691_5d71f2e7"
"ENSMFUG00031013600004","novel_gene_2764_5d71f2e7"
"ENSMFUG00031028300004","novel_gene_2736_5d71f2e7"
"ENSMFUG00031018400004","novel_gene_2667_5d71f2e7"
"ENSMFUG00031005300004","novel_gene_2608_5d71f2e7"
"ENSMFUG00031020100004","novel_gene_2755_5d71f2e7"
"ENSMFUG00031013900004","novel_gene_2754_5d71f2e7"
"ENSMFUG00031028700004","novel_gene_2741_5d71f2e7"
"ENSMFUG00031007500004","novel_gene_2625_5d71f2e7"
"ENSMFUG00031025900004","novel_gene_2721_5d71f2e7"
"ENSMFUG00031004400004","novel_gene_2600_5d71f2e7"
"ENSMFUG00031019700004","novel_gene_2674_5d71f2e7"
"ENSMFUG00031025800004","novel_gene_2720_5d71f2e7"
"ENSMFUG00031015500004","novel_gene_2652_5d71f2e7"
"ENSMFUG00031017500004","novel_gene_2660_5d71f2e7"
"ENSMFUG00031029600004","novel_gene_2778_5d71f2e7"
"ENSMFUG00031026000004","novel_gene_2758_5d71f2e7"
"ENSMFUG00031021500004","novel_gene_2689_5d71f2e7"
"ENSMFUG00031007900004","novel_gene_2744_5d71f2e7"
"ENSMFUG00031001000004","novel_gene_2747_5d71f2e7"
"ENSMFUG00031007200004","novel_gene_2620_5d71f2e7"
"ENSMFUG00031022500004","novel_gene_2701_5d71f2e7"
"ENSMFUG00031008200004","novel_gene_2630_5d71f2e7"
"ENSMFUG00031027000004","novel_gene_2730_5d71f2e7"
"ENSMFUG00031019000004","novel_gene_2670_5d71f2e7"
"ENSMFUG00031009700004","novel_gene_2635_5d71f2e7"
"ENSMFUG00031010200054","novel_gene_2636_5d71f2e7"
"ENSMFUG00031007000004","novel_gene_2619_5d71f2e7"
"ENSMFUG00031026600004","novel_gene_2761_5d71f2e7"
"ENSMFUG00031026500004","novel_gene_2759_5d71f2e7"
"ENSMFUG00031028500004","novel_gene_2740_5d71f2e7"
"ENSMFUG00031022000004","novel_gene_2696_5d71f2e7"
"ENSMFUG00031023600004","novel_gene_2706_5d71f2e7"
"ENSMFUG00031018100004","novel_gene_2665_5d71f2e7"
"ENSMFUG00031007300004","novel_gene_2622_5d71f2e7"
"ENSMFUG00031004500004","novel_gene_2601_5d71f2e7"
"ENSMFUG00031006200004","novel_gene_2615_5d71f2e7"
"ENSMFUG00031021100054","novel_gene_2682_5d71f2e7"
"ENSMFUG00031018000004","novel_gene_2664_5d71f2e7"
"ENSMFUG00031018900004","novel_gene_2669_5d71f2e7"
"ENSMFUG00031022100004","novel_gene_2697_5d71f2e7"
"ENSMFUG00031023500004","novel_gene_2746_5d71f2e7"
"ENSMFUG00031024700004","novel_gene_2711_5d71f2e7"
"ENSMFUG00031028200004","novel_gene_2735_5d71f2e7_novel_gene_2774_5d71f2e7"
"ENSMFUG00031014100234","novel_gene_515_5d769ab4"
"ENSMFUG00031021000004","novel_gene_2680_5d71f2e7"
"ENSMFUG00031026100004","novel_gene_2722_5d71f2e7"
"ENSMFUG00031025400004","novel_gene_2715_5d71f2e7"
"ENSMFUG00031004600004","novel_gene_2604_5d71f2e7"
"ENSMFUG00031017600004","novel_gene_2661_5d71f2e7"
"ENSMFUG00008056400004","novel_gene_1566_5d71f2e7"
"ENSMFUG00008062500244","novel_gene_157_5d846b90"
"ENSMFUG00008050800004","novel_gene_1472_5d71f2e7"
"ENSMFUG00008018600004","novel_gene_1168_5d71f2e7"
"ENSMFUG00008020100244","novel_gene_134_5d769ab4"
"ENSMFUG00008055500004","novel_gene_1555_5d71f2e7"
"ENSMFUG00008053200244","novel_gene_69_5d769ab4"
"ENSMFUG00008001100004","novel_gene_773_5d71f2e7"
"ENSMFUG00008058500004","novel_gene_233_5d71f2e7"
"ENSMFUG00008072200034","novel_gene_277_5d71f2e7"
"ENSMFUG00008059800004","novel_gene_1633_5d71f2e7"
"ENSMFUG00008060800004","novel_gene_1641_5d71f2e7"
"ENSMFUG00008010900004","novel_gene_974_5d71f2e7"
"ENSMFUG00008072601043","novel_gene_1816_5d71f2e7"
"ENSMFUG00008016500004","novel_gene_1109_5d71f2e7"
"ENSMFUG00008016100244","novel_gene_28_5d769ab4"
"ENSMFUG00008004900004","novel_gene_829_5d71f2e7"
"ENSMFUG00008087300004","novel_gene_1874_5d71f2e7"
"ENSMFUG00008071000004","novel_gene_733_5d71f2e7"
"ENSMFUG00008003200004","novel_gene_800_5d71f2e7"
"ENSMFUG00008057500244","novel_gene_76_5d769ab4"
"ENSMFUG00008052500004","novel_gene_1490_5d71f2e7"
"ENSMFUG00008055400004","novel_gene_1553_5d71f2e7"
"ENSMFUG00008064000004","novel_gene_1681_5d71f2e7"
"ENSMFUG00008068800004","novel_gene_1771_5d71f2e7"
"ENSMFUG00008005400104","novel_gene_842_5d71f2e7"
"ENSMFUG00008096900004","novel_gene_1890_5d71f2e7"
"ENSMFUG00008065700004","novel_gene_1711_5d71f2e7"
"ENSMFUG00008077800004","novel_gene_1909_5d71f2e7"
"ENSMFUG00008073100004","novel_gene_1818_5d71f2e7"
"ENSMFUG00008023701243","novel_gene_1316_5d71f2e7"
"ENSMFUG00008074400004","novel_gene_1828_5d71f2e7"
"ENSMFUG00008096100004","novel_gene_1886_5d71f2e7"
"ENSMFUG00008012900004","novel_gene_1064_5d71f2e7"
"ENSMFUG00008072100004","novel_gene_1808_5d71f2e7"
"ENSMFUG00008097400004","novel_gene_1892_5d71f2e7"
"ENSMFUG00008073600004","novel_gene_1945_5d71f2e7"
"ENSMFUG00008025400004","novel_gene_1333_5d71f2e7"
"ENSMFUG00008062700244","novel_gene_577_5d71f2e7"
"ENSMFUG00008072900004","novel_gene_1817_5d71f2e7"
"ENSMFUG00008012000244","novel_gene_61_5d71f2e7"
"ENSMFUG00008020200244","novel_gene_437_5d71f2e7"
"ENSMFUG00008023200244","novel_gene_137_5d769ab4"
"ENSMFUG00008053100244","novel_gene_209_5d71f2e7"
"ENSMFUG00008016200244","novel_gene_30_5d846b90"
"ENSMFUG00008003100004","novel_gene_798_5d71f2e7"
"ENSMFUG00008020001243","novel_gene_132_5d846b90"
"ENSMFUG00008025800004","novel_gene_730_5d71f2e7"
"ENSMFUG00008013600104","novel_gene_1080_5d71f2e7"
"ENSMFUG00008071100004","novel_gene_1803_5d71f2e7"
"ENSMFUG00008007900244","novel_gene_15_5d769ab4"
"ENSMFUG00008063500244","novel_gene_160_5d846b90"
"ENSMFUG00008079900004","novel_gene_670_5d71f2e7"
"ENSMFUG00008032300014","novel_gene_1426_5d71f2e7"
"ENSMFUG00008011000004","novel_gene_978_5d71f2e7"
"ENSMFUG00008097900004","novel_gene_1899_5d71f2e7"
"ENSMFUG00008064800004","novel_gene_1703_5d71f2e7"
"ENSMFUG00008057400244","novel_gene_224_5d71f2e7"
"ENSMFUG00008075800004","novel_gene_1837_5d71f2e7"
"ENSMFUG00008096400004","novel_gene_1887_5d71f2e7"
"ENSMFUG00008054700004","novel_gene_1529_5d71f2e7"
"ENSMFUG00008001000004","novel_gene_759_5d71f2e7"
"ENSMFUG00008077200004","novel_gene_1844_5d71f2e7"
"ENSMFUG00008067100004","novel_gene_1750_5d71f2e7"
"ENSMFUG00008020400244","novel_gene_1228_5d71f2e7"
"ENSMFUG00008050900004","novel_gene_1474_5d71f2e7"
"ENSMFUG00008073900004","novel_gene_1823_5d71f2e7"
"ENSMFUG00008074800004","novel_gene_1832_5d71f2e7"
"ENSMFUG00008054200034","novel_gene_1524_5d71f2e7"
"ENSMFUG00008074700004","novel_gene_1831_5d71f2e7"
"ENSMFUG00008015700004","novel_gene_1102_5d71f2e7"
"ENSMFUG00008025300004","novel_gene_1332_5d71f2e7"
"ENSMFUG00008011900244","novel_gene_21_5d846b90"
"ENSMFUG00008059300244","novel_gene_159_5d769ab4"
"ENSMFUG00008054300174","novel_gene_1934_5d71f2e7"
"ENSMFUG00008046600114","novel_gene_377_5d769ab4"
"ENSMFUG00008051800004","novel_gene_726_5d71f2e7"
"ENSMFUG00008016600004","novel_gene_1112_5d71f2e7"
"ENSMFUG00008045400004","novel_gene_1443_5d71f2e7"
"ENSMFUG00008003300004","novel_gene_802_5d71f2e7"
"ENSMFUG00008059000004","novel_gene_1609_5d71f2e7"
"ENSMFUG00008007800244","novel_gene_41_5d71f2e7"
"ENSMFUG00008059100004","novel_gene_1611_5d71f2e7"
"ENSMFUG00008002300004","novel_gene_791_5d71f2e7"
"ENSMFUG00008074600004","novel_gene_1830_5d71f2e7"
"ENSMFUG00008066900004","novel_gene_1733_5d71f2e7"
"ENSMFUG00008057800004","novel_gene_1588_5d71f2e7"
"ENSMFUG00008051000004","novel_gene_1903_5d71f2e7"
"ENSMFUG00008004600004","novel_gene_821_5d71f2e7"
"ENSMFUG00008054600244","novel_gene_74_5d846b90"
"ENSMFUG00008073200004","novel_gene_1819_5d71f2e7"
"ENSMFUG00008019000074","novel_gene_1187_5d71f2e7"
"ENSMFUG00008065100004","novel_gene_1707_5d71f2e7"
"ENSMFUG00008029200244","novel_gene_1396_5d71f2e7"
"ENSMFUG00008029800004","novel_gene_1403_5d71f2e7"
"ENSMFUG00008077000004","novel_gene_1842_5d71f2e7"
"ENSMFUG00008014700004","novel_gene_412_5d71f2e7"
"ENSMFUG00008093000004","novel_gene_1880_5d71f2e7"
"ENSMFUG00008021400004","novel_gene_1261_5d71f2e7"
"ENSMFUG00008028700004","novel_gene_1382_5d71f2e7"
"ENSMFUG00008066500244","novel_gene_1725_5d71f2e7"
"ENSMFUG00008074500004","novel_gene_1829_5d71f2e7"
"ENSMFUG00008054500244","novel_gene_74_5d769ab4"
"ENSMFUG00008063700244","novel_gene_581_5d71f2e7"
"ENSMFUG00008020700084","novel_gene_1245_5d71f2e7"
"ENSMFUG00008012600244","novel_gene_122_5d846b90"
"ENSMFUG00008026200094","novel_gene_1346_5d71f2e7"
"ENSMFUG00008045900004","novel_gene_1446_5d71f2e7"
"ENSMFUG00008051100004","novel_gene_1475_5d71f2e7"
"ENSMFUG00312000101093","novel_gene_3618_5d71f2e7"
"ENSMFUG00191000100004","novel_gene_3608_5d71f2e7"
"ENSMFUG00038008300004","novel_gene_3011_5d71f2e7"
"ENSMFUG00038001400004","novel_gene_2912_5d71f2e7"
"ENSMFUG00038005500004","novel_gene_2964_5d71f2e7"
"ENSMFUG00038002000244","novel_gene_540_5d769ab4"
"ENSMFUG00038008400004","novel_gene_2897_5d71f2e7"
"ENSMFUG00038002300094","novel_gene_3080_5d71f2e7"
"ENSMFUG00038006700004","novel_gene_2872_5d71f2e7"
"ENSMFUG00038014200004","novel_gene_3032_5d71f2e7"
"ENSMFUG00038003600004","novel_gene_2932_5d71f2e7"
"ENSMFUG00038000800004","novel_gene_2907_5d71f2e7"
"ENSMFUG00038001801243","novel_gene_2864_5d71f2e7"
"ENSMFUG00038006600004","novel_gene_2975_5d71f2e7"
"ENSMFUG00038007200004","novel_gene_2984_5d71f2e7"
"ENSMFUG00038000500004","novel_gene_2905_5d71f2e7"
"ENSMFUG00038001900244","novel_gene_508_5d846b90"
"ENSMFUG00038001100244","novel_gene_515_5d846b90"
"ENSMFUG00038004700004","novel_gene_2953_5d71f2e7"
"ENSMFUG00038008500004","novel_gene_3017_5d71f2e7"
"ENSMFUG00038016400244","novel_gene_512_5d846b90"
"ENSMFUG00038016900004","novel_gene_3067_5d71f2e7"
"ENSMFUG00038007700004","novel_gene_2992_5d71f2e7"
"ENSMFUG00038017400004","novel_gene_3071_5d71f2e7"
"ENSMFUG00038003500004","novel_gene_2931_5d71f2e7"
"ENSMFUG00038016300244","novel_gene_2879_5d71f2e7"
"ENSMFUG00038001200244","novel_gene_547_5d769ab4"
"ENSMFUG00038001600004","novel_gene_2917_5d71f2e7"
"ENSMFUG00038006900004","novel_gene_2978_5d71f2e7"
"ENSMFUG00046004900004","novel_gene_3274_5d71f2e7"
"ENSMFUG00046001000004","novel_gene_3181_5d71f2e7"
"ENSMFUG00046007700054","novel_gene_3185_5d71f2e7"
"ENSMFUG00046001200004","novel_gene_3191_5d71f2e7"
"ENSMFUG00046003200004","novel_gene_3203_5d71f2e7"
"ENSMFUG00046001300004","novel_gene_3193_5d71f2e7_novel_gene_3264_5d71f2e7"
"ENSMFUG00046000900004","novel_gene_3188_5d71f2e7"
"ENSMFUG00046003000004","novel_gene_3202_5d71f2e7"
"ENSMFUG00046003100004","novel_gene_3258_5d71f2e7"
"ENSMFUG00046002000004","novel_gene_3309_5d71f2e7"
"ENSMFUG00046012500004","novel_gene_3236_5d71f2e7"
"ENSMFUG00046006100034","novel_gene_3221_5d71f2e7"
"ENSMFUG00046003300074","novel_gene_3205_5d71f2e7"
"ENSMFUG00046001400004","novel_gene_3194_5d71f2e7"
"ENSMFUG00046002700244","novel_gene_554_5d846b90"
"ENSMFUG00046009300004","novel_gene_3186_5d71f2e7"
"ENSMFUG00046004800004","novel_gene_3247_5d71f2e7"
"ENSMFUG00046005500004","novel_gene_3254_5d71f2e7"
"ENSMFUG00046004500004","novel_gene_3211_5d71f2e7"
"ENSMFUG00046002800244","novel_gene_583_5d769ab4"
"ENSMFUG00046002600244","novel_gene_3182_5d71f2e7"
"ENSMFUG00021007900004","novel_gene_321_5d71f2e7"
"ENSMFUG00021001200004","novel_gene_34_5d71f2e7"
"ENSMFUG00021017200244","novel_gene_280_5d769ab4"
"ENSMFUG00021017600004","novel_gene_1322_5d71f2e7"
"ENSMFUG00021034300004","novel_gene_937_5d71f2e7"
"ENSMFUG00021008800084","novel_gene_1106_5d71f2e7"
"ENSMFUG00021032300004","novel_gene_887_5d71f2e7"
"ENSMFUG00021013900004","novel_gene_527_5d71f2e7"
"ENSMFUG00021034900004","novel_gene_1244_5d71f2e7"
"ENSMFUG00021028000004","novel_gene_826_5d71f2e7"
"ENSMFUG00021017000244","novel_gene_1321_5d71f2e7"
"ENSMFUG00021016500004","novel_gene_561_5d71f2e7"
"ENSMFUG00021004900244","novel_gene_275_5d769ab4"
"ENSMFUG00021006000004","novel_gene_1087_5d71f2e7"
"ENSMFUG00021005100004","novel_gene_211_5d71f2e7"
"ENSMFUG00021004700244","novel_gene_1287_5d71f2e7"
"ENSMFUG00021031500004","novel_gene_874_5d71f2e7"
"ENSMFUG00021037600004","novel_gene_991_5d71f2e7"
"ENSMFUG00021033800004","novel_gene_911_5d71f2e7"
"ENSMFUG00021002700004","novel_gene_112_5d71f2e7"
"ENSMFUG00021036400014","novel_gene_971_5d71f2e7"
"ENSMFUG00021022600004","novel_gene_652_5d71f2e7"
"ENSMFUG00021016900004","novel_gene_575_5d71f2e7"
"ENSMFUG00021003900004","novel_gene_151_5d71f2e7"
"ENSMFUG00021019100004","novel_gene_618_5d71f2e7"
"ENSMFUG00021035100004","novel_gene_943_5d71f2e7"
"ENSMFUG00021008100004","novel_gene_327_5d71f2e7"
"ENSMFUG00021035500004","novel_gene_952_5d71f2e7"
"ENSMFUG00021010800004","novel_gene_414_5d71f2e7"
"ENSMFUG00021032400004","novel_gene_891_5d71f2e7"
"ENSMFUG00021008200004","novel_gene_332_5d71f2e7"
"ENSMFUG00021006300004","novel_gene_261_5d71f2e7"
"ENSMFUG00021019300004","novel_gene_1071_5d71f2e7"
"ENSMFUG00021000200234","novel_gene_1272_5d71f2e7"
"ENSMFUG00021007800004","novel_gene_303_5d71f2e7"
"ENSMFUG00021032200144","novel_gene_1237_5d71f2e7"
"ENSMFUG00021038500004","novel_gene_1004_5d71f2e7"
"ENSMFUG00021033600244","novel_gene_284_5d769ab4"
"ENSMFUG00021000300234","novel_gene_259_5d846b90"
"ENSMFUG00021030200004","novel_gene_861_5d71f2e7"
"ENSMFUG00021033500244","novel_gene_271_5d846b90"
"ENSMFUG00021000700004","novel_gene_19_5d71f2e7"
"ENSMFUG00021004000004","novel_gene_155_5d71f2e7"
"ENSMFUG00021024000004","novel_gene_687_5d71f2e7"
"ENSMFUG00021021500004","novel_gene_642_5d71f2e7"
"ENSMFUG00079000700004","novel_gene_3582_5d71f2e7"
"ENSMFUG00079001000004","novel_gene_3586_5d71f2e7"
"ENSMFUG00228000100084","novel_gene_3614_5d71f2e7"
"ENSMFUG00036008300004","novel_gene_2878_5d71f2e7"
"ENSMFUG00036018600004","novel_gene_2951_5d71f2e7"
"ENSMFUG00036010300004","novel_gene_2903_5d71f2e7"
"ENSMFUG00036010800004","novel_gene_2904_5d71f2e7"
"ENSMFUG00036015200004","novel_gene_2920_5d71f2e7"
"ENSMFUG00036024600004","novel_gene_3018_5d71f2e7"
"ENSMFUG00036005300004","novel_gene_2858_5d71f2e7"
"ENSMFUG00036010100004","novel_gene_2902_5d71f2e7"
"ENSMFUG00036024700004","novel_gene_3020_5d71f2e7"
"ENSMFUG00036005900004","novel_gene_2862_5d71f2e7"
"ENSMFUG00036019800004","novel_gene_2965_5d71f2e7"
"ENSMFUG00036021700004","novel_gene_2979_5d71f2e7"
"ENSMFUG00036021900004","novel_gene_3094_5d71f2e7"
"ENSMFUG00036023600214","novel_gene_506_5d846b90"
"ENSMFUG00036024500004","novel_gene_3043_5d71f2e7"
"ENSMFUG00036020100004","novel_gene_2966_5d71f2e7"
"ENSMFUG00036008200004","novel_gene_2877_5d71f2e7"
"ENSMFUG00036023400004","novel_gene_2995_5d71f2e7"
"ENSMFUG00036019400244","novel_gene_530_5d769ab4"
"ENSMFUG00036004900004","novel_gene_3049_5d71f2e7"
"ENSMFUG00036009300004","novel_gene_2893_5d71f2e7"
"ENSMFUG00036019000004","novel_gene_2955_5d71f2e7"
"ENSMFUG00036021800004","novel_gene_2981_5d71f2e7"
"ENSMFUG00036016400004","novel_gene_2930_5d71f2e7"
"ENSMFUG00036023500214","novel_gene_2845_5d71f2e7"
"ENSMFUG00036004400004","novel_gene_2857_5d71f2e7"
"ENSMFUG00036017400004","novel_gene_2939_5d71f2e7"
"ENSMFUG00036003100004","novel_gene_2851_5d71f2e7"
"ENSMFUG00036012400004","novel_gene_2906_5d71f2e7"
"ENSMFUG00036007000004","novel_gene_2871_5d71f2e7"
"ENSMFUG00036019300244","novel_gene_504_5d846b90"
"ENSMFUG00036023900004","novel_gene_3086_5d71f2e7"
"ENSMFUG00036021500004","novel_gene_2976_5d71f2e7"
"ENSMFUG00036021000004","novel_gene_3082_5d71f2e7"
"ENSMFUG00036024900004","novel_gene_3033_5d71f2e7"
"ENSMFUG00036002700004","novel_gene_2850_5d71f2e7"
"ENSMFUG00036003200004","novel_gene_2852_5d71f2e7"
"ENSMFUG00036005400004","novel_gene_2859_5d71f2e7"
"ENSMFUG00036017800004","novel_gene_2943_5d71f2e7"
"ENSMFUG00036014700004","novel_gene_2919_5d71f2e7"
"ENSMFUG00036020800004","novel_gene_3081_5d71f2e7"
"ENSMFUG00036020200004","novel_gene_2842_5d71f2e7"
"ENSMFUG00036022000004","novel_gene_2982_5d71f2e7"
"ENSMFUG00036006900004","novel_gene_2869_5d71f2e7"
"ENSMFUG00036001700004","novel_gene_2848_5d71f2e7"
"ENSMFUG00036024000004","novel_gene_3004_5d71f2e7"
"ENSMFUG00036022900004","novel_gene_2988_5d71f2e7"
"ENSMFUG00048004700004","novel_gene_3235_5d71f2e7"
"ENSMFUG00048004000004","novel_gene_3231_5d71f2e7"
"ENSMFUG00048007600004","novel_gene_3250_5d71f2e7"
"ENSMFUG00048003300004","novel_gene_3227_5d71f2e7"
"ENSMFUG00048001200004","novel_gene_3223_5d71f2e7"
"ENSMFUG00048003400004","novel_gene_3310_5d71f2e7"
"ENSMFUG00048003200004","novel_gene_3199_5d71f2e7"
"ENSMFUG00048004400004","novel_gene_3233_5d71f2e7"
"ENSMFUG00048012000004","novel_gene_3292_5d71f2e7"
"ENSMFUG00048009700004","novel_gene_3268_5d71f2e7"
"ENSMFUG00048006700004","novel_gene_3243_5d71f2e7"
"ENSMFUG00048009900004","novel_gene_3270_5d71f2e7"
"ENSMFUG00048011100004","novel_gene_3287_5d71f2e7"
"ENSMFUG00048009200004","novel_gene_3263_5d71f2e7"
"ENSMFUG00048000600004","novel_gene_3198_5d71f2e7"
"ENSMFUG00048000700004","novel_gene_3222_5d71f2e7"
"ENSMFUG00048002100004","novel_gene_3224_5d71f2e7"
"ENSMFUG00048003600004","novel_gene_3316_5d71f2e7"
"ENSMFUG00048006200004","novel_gene_3238_5d71f2e7"
"ENSMFUG00048008900004","novel_gene_3261_5d71f2e7"
"ENSMFUG00048007200004","novel_gene_3245_5d71f2e7"
"ENSMFUG00048005900244","novel_gene_571_5d846b90"
"ENSMFUG00048006300004","novel_gene_3239_5d71f2e7"
"ENSMFUG00048007700004","novel_gene_3307_5d71f2e7"
