"","circ_id","mma1","mma2","mma3"
"1963","2:44545618|44547345",NA,NA,11
"1964","2:44564233|44564466",2,NA,NA
"1965","2:45135571|45144812",NA,NA,13
"1966","2:51978388|52004406",3,NA,NA
"1967","2:52044243|52065083",NA,18,NA
"1968","2:52701193|52715366",3,NA,NA
"1969","2:54556703|54557673",2,NA,NA
"1970","2:54715787|54716269",4,NA,NA
"1971","2:56476138|56483165",2,NA,NA
"1972","2:58123057|58135225",3,NA,NA
"1973","2:58215455|58224432",3,NA,NA
"1974","2:59665756|59683674",3,NA,NA
"1975","2:60404133|60405569",16,NA,NA
"1976","2:60404133|60475283",9,3,NA
"1977","2:60404133|60624376",11,NA,NA
"1978","2:62565200|62601111",NA,38,NA
"1979","2:62685730|62688276",3,NA,NA
"1980","2:62694666|62703784",4,NA,NA
"1981","2:62697007|62699835",6,NA,NA
"1982","2:63506422|63513286",NA,30,NA
"1983","2:63506422|63515063",1,NA,NA
"1984","2:63506422|63520904",5,NA,NA
"1985","2:63526056|63530612",3,NA,NA
"1986","2:68786381|68786497",NA,4,NA
"1987","2:68786381|68786545",NA,442,NA
"1988","2:72514994|72545199",7,NA,NA
"1989","2:72539604|72545199",6,NA,31
"1990","2:75052024|75075564",8,NA,NA
"1991","2:75056151|75056402",4,NA,NA
"1992","2:75056151|75061666",2,NA,NA
"1993","2:75061512|75075564",1,NA,NA
"1994","2:75061512|75088409",5,NA,NA
"1995","2:75067589|75088409",14,NA,NA
"1996","2:75075317|75084744",3,NA,NA
"1997","2:75075317|75088409",16,3,NA
"1998","2:75075317|75117361",NA,32,NA
"1999","2:75084645|75088409",26,126,26
"2000","2:75084645|75117361",NA,NA,31
"2001","2:75109809|75117361",9,NA,8
"2002","2:77021103|77021242",2,NA,NA
"2003","2:77021103|77041544",8,NA,NA
"2004","2:77021103|77161335",5,NA,NA
"2005","2:77157291|77161335",56,135,73
"2006","2:77157291|77196423",11,NA,NA
"2007","2:77161053|77209312",19,NA,44
"2008","2:77161053|77217792",NA,34,NA
"2009","2:77161053|77221138",30,35,NA
"2010","2:77205899|77209312",NA,NA,12
"2011","2:77205899|77221138",NA,NA,28
"2012","2:80203268|80203770",26,21,29
"2013","2:80203268|80371842",8,NA,18
"2014","2:80203268|80443517",8,NA,NA
"2015","2:80342642|80371842",4,NA,22
"2016","2:80342642|80443517",5,36,NA
"2017","2:80342642|80588386",NA,NA,2
"2018","2:80564870|80588386",4,NA,NA
"2019","2:80564870|80768366",2,NA,NA
"2020","2:82149743|82218248",9,NA,NA
"2021","2:84324190|84336306",NA,NA,25
"2022","2:84743071|84753302",6,NA,NA
"2023","2:84749171|84753302",NA,NA,26
"2024","2:84935717|84937854",3,NA,NA
"2025","2:8597994|8629592",2,NA,NA
"2026","2:88299634|88299851",1,NA,NA
"2027","2:88934461|88942184",11,NA,11
"2028","2:88934461|88958356",13,NA,NA
"2029","2:88934461|88965874",41,NA,NA
"2030","2:88941203|88942184",5,53,NA
"2031","2:88941203|88965874",5,NA,31
"2032","2:89008762|89015372",2,NA,NA
"2033","2:89467816|89470007",9,NA,NA
"2034","2:89539043|89540255",3,NA,NA
"2035","2:90917994|90929680",2,NA,NA
"2036","2:90917994|90934079",39,NA,NA
"2037","2:91253391|91256170",5,NA,NA
"2038","2:92483951|92511561",1,NA,NA
"2039","2:92745322|92750821",6,NA,NA
"2040","2:9315422|9493639",4,NA,NA
"2041","2:9433510|9433712",NA,NA,18
"2042","2:94526739|94533441",9,NA,NA
"2043","2:97191750|97195084",NA,NA,14
"2044","2:98571758|98575695",1,NA,NA
"2045","2:99529562|99531285",3,NA,NA
"2046","20:10415107|10415946",5,NA,18
"2047","20:10859105|10859588",NA,NA,18
"2048","20:10931898|10946762",2,NA,NA
"2049","20:10983804|11008627",4,NA,NA
"2050","20:10983804|11022179",1,NA,NA
"2051","20:10983804|11088567",12,NA,30
"2052","20:112604|115092",6,NA,NA
"2053","20:11732674|11736351",6,NA,NA
"2054","20:11800405|11801698",NA,NA,18
"2055","20:11800405|11804941",4,NA,NA
"2056","20:1323180|1329604",3,NA,NA
"2057","20:13898412|13905841",2,NA,NA
"2058","20:13901103|13905841",2,NA,NA
"2059","20:14204904|14211225",5,NA,NA
"2060","20:14633032|14643210",2,NA,NA
"2061","20:1473342|1474528",5,NA,NA
"2062","20:15200417|15203087",1,NA,NA
"2063","20:15458849|15463233",2,NA,NA
"2064","20:15578558|15588811",NA,1,NA
"2065","20:15684359|15684567",3,NA,NA
"2066","20:15695201|15695401",5,NA,NA
"2067","20:16960771|16961282",12,NA,63
"2068","20:17661609|17666239",3,NA,NA
"2069","20:17677647|17686415",3,NA,NA
"2070","20:17681359|17686415",17,NA,NA
"2071","20:18470580|18481166",1,NA,NA
"2072","20:19555332|19563967",4,NA,NA
"2073","20:19755584|19812910",2,NA,NA
"2074","20:20385325|20391113",NA,NA,14
"2075","20:20616176|20616747",NA,NA,24
"2076","20:22376459|22379853",3,50,NA
"2077","20:2300958|2301956",2,NA,NA
"2078","20:23133208|23148197",NA,NA,26
"2079","20:23145611|23148197",2,NA,NA
"2080","20:23151288|23161989",13,NA,NA
"2081","20:23163053|23166928",7,NA,NA
"2082","20:23518376|23529113",2,NA,NA
"2083","20:2605096|2613803",7,NA,NA
"2084","20:26500196|26504052",NA,9,NA
"2085","20:26951191|26954327",6,NA,NA
"2086","20:27369384|27370578",9,NA,NA
"2087","20:27555083|27555596",NA,NA,15
"2088","20:27902265|27902735",1,NA,NA
"2089","20:28112808|28113060",NA,NA,49
"2090","20:28122836|28131618",2,NA,NA
"2091","20:28516702|28517271",12,NA,NA
"2092","20:336002|344686",3,NA,NA
"2093","20:33733378|33743972",9,NA,NA
"2094","20:33740474|33743972",NA,NA,24
"2095","20:33749090|33750935",3,NA,NA
"2096","20:34061116|34061782",5,NA,NA
"2097","20:34540184|34621036",7,NA,NA
"2098","20:34572927|34591378",13,NA,NA
"2099","20:34572927|34621036",11,NA,3
"2100","20:35279784|35285171",NA,NA,17
"2101","20:35315501|35358981",6,NA,NA
"2102","20:35334776|35355483",NA,NA,25
"2103","20:35334776|35358981",31,38,NA
"2104","20:35351723|35358981",NA,39,13
"2105","20:37164320|37175849",2,NA,NA
"2106","20:37175712|37196809",3,NA,NA
"2107","20:37890325|37891231",7,NA,NA
"2108","20:3796431|3806132",5,NA,NA
"2109","20:3859762|3896728",2,NA,NA
"2110","20:3896015|3896728",5,NA,NA
"2111","20:4024154|4028448",NA,NA,56
"2112","20:40272627|40274242",8,NA,NA
"2113","20:40423540|40426237",NA,NA,2
"2114","20:40565200|40617799",NA,NA,6
"2115","20:40577775|40589549",12,NA,NA
"2116","20:40586161|40592328",4,NA,NA
"2117","20:40588642|40594198",3,NA,NA
"2118","20:40591132|40608014",1,NA,NA
"2119","20:40625922|40627856",NA,NA,25
"2120","20:40775850|40782976",3,NA,NA
"2121","20:40948407|41014789",1,NA,NA
"2122","20:40998866|41014789",19,NA,NA
"2123","20:40998866|41060436",NA,31,NA
"2124","20:41004902|41060436",5,NA,NA
"2125","20:4319128|4320043",31,26,46
"2126","20:43603665|43605288",NA,NA,20
"2127","20:4399798|4400391",4,NA,NA
"2128","20:45256674|45264363",1,NA,NA
"2129","20:4538978|4542970",4,NA,NA
"2130","20:45838878|45851501",1,NA,NA
"2131","20:4726612|4729370",5,NA,NA
"2132","20:4728518|4729370",NA,NA,28
"2133","20:4728518|4734391",7,NA,NA
"2134","20:4762015|4764377",7,NA,NA
"2135","20:53781456|53783156",1,NA,NA
"2136","20:53892298|53892530",3,NA,NA
"2137","20:53993615|54000514",NA,29,NA
"2138","20:54215116|54265429",3,NA,NA
"2139","20:54632435|54632614",4,NA,8
"2140","20:55084972|55085232",NA,45,NA
"2141","20:55343396|55344531",7,11,32
"2142","20:55343396|55348035",22,NA,NA
"2143","20:55383378|55407079",NA,NA,14
"2144","20:55383378|55414768",5,NA,NA
"2145","20:56047659|56050978",7,NA,NA
"2146","20:56624985|56626832",11,NA,13
"2147","20:57045298|57057466",1,NA,NA
"2148","20:58569882|58579640",3,NA,NA
"2149","20:58569882|58640298",NA,NA,2
"2150","20:58717035|58717498",6,NA,NA
"2151","20:59758993|59773019",7,NA,NA
"2152","20:59784323|59784789",3,NA,NA
"2153","20:59791532|59796057",5,NA,NA
"2154","20:61030083|61030557",NA,NA,19
"2155","20:61147069|61185925",NA,NA,1
"2156","20:61148505|61186432",NA,6,4
"2157","20:61355770|61360826",3,NA,NA
"2158","20:61441293|61446949",4,NA,NA
"2159","20:61597680|61599270",1,NA,NA
"2160","20:61642406|61649048",4,NA,NA
"2161","20:61646115|61649048",5,NA,NA
"2162","20:61886302|61915663",2,NA,NA
"2163","20:61901428|61906529",5,8,NA
"2164","20:61901428|61920417",3,NA,NA
"2165","20:62379351|62402198",6,NA,NA
"2166","20:62639234|62640736",2,NA,NA
"2167","20:67712985|67713577",2,NA,NA
"2168","20:71114769|71115256",8,NA,NA
"2169","20:71745171|71757797",3,NA,NA
"2170","20:72664966|72665185",70,326,203
"2171","20:72698899|72702434",2,NA,NA
"2172","20:74740726|74746747",8,NA,NA
"2173","20:74990666|75032132",3,NA,NA
"2174","20:75042528|75052752",NA,NA,65
"2175","20:75618496|75621111",15,NA,NA
"2176","20:75636531|75637852",NA,65,NA
"2177","20:76447533|76449208",3,NA,NA
"2178","20:76843526|76846894",9,NA,NA
"2179","20:8928753|8934714",NA,1,NA
"2180","20:8939604|8941514",11,NA,NA
"2181","20:8954029|8955043",4,NA,NA
"2182","20:897475|910097",NA,NA,19
"2183","20:910031|926640",1,NA,NA
"2184","3:10239127|10241250",11,NA,14
"2185","3:10258351|10263813",20,NA,38
"2186","3:10258351|10263818",NA,NA,11
"2187","3:10336933|10337202",5,NA,NA
"2188","3:107184059|107259123",9,NA,NA
"2189","3:108027000|108032964",1,NA,NA
"2190","3:109905123|109969236",1,NA,NA
"2191","3:112774915|112803012",NA,NA,15
"2192","3:113549632|113561401",3,NA,NA
"2193","3:113625536|113626515",11,NA,NA
"2194","3:113625536|113632700",1,NA,NA
"2195","3:113625536|113634290",6,NA,NA
"2196","3:113802395|113851872",NA,NA,18
"2197","3:113851363|113851872",2,NA,NA
"2198","3:113903842|113938206",5,NA,NA
"2199","3:113912351|113926133",12,NA,NA
"2200","3:114015120|114026794",2,NA,NA
"2201","3:114020365|114026794",8,NA,NA
"2202","3:114022085|114026794",2,NA,NA
"2203","3:114027897|114036798",9,NA,NA
"2204","3:114045411|114057783",2,NA,NA
"2205","3:114131096|114133966",1,NA,NA
"2206","3:115699300|115700002",NA,NA,21
"2207","3:118765968|118768607",3,NA,NA
"2208","3:12723329|12757272",NA,22,NA
"2209","3:127872027|127874272",1,NA,NA
"2210","3:128454095|128461676",4,NA,NA
"2211","3:128615978|128616949",8,NA,NA
"2212","3:128642829|128658678",NA,NA,26
"2213","3:129176052|129191432",1,NA,NA
"2214","3:129280599|129443992",2,NA,NA
"2215","3:12969202|12973173",3,NA,NA
"2216","3:13012302|13020624",5,NA,NA
"2217","3:130442109|130469892",2,NA,NA
"2218","3:13112403|13132467",7,NA,NA
"2219","3:131394835|131395601",6,NA,NA
"2220","3:131845547|131856534",4,NA,NA
"2221","3:131851603|131860476",2,NA,NA
"2222","3:131858530|131864791",5,NA,NA
"2223","3:131873877|131875822",NA,8,NA
"2224","3:131950107|131954861",1,NA,NA
"2225","3:132406294|132407899",28,17,NA
"2226","3:133544401|133611086",5,NA,NA
"2227","3:133561772|133572454",2,NA,NA
"2228","3:133593917|133596340",7,NA,NA
"2229","3:133902613|133935021",6,NA,NA
"2230","3:134068219|134074246",4,NA,NA
"2231","3:134799106|134830689",3,NA,NA
"2232","3:14048450|14052844",NA,NA,31
"2233","3:148524819|148545177",4,NA,NA
"2234","3:149878819|149928724",5,NA,NA
"2235","3:150118635|150122492",10,NA,NA
"2236","3:151234614|151264540",7,NA,NA
"2237","3:151264409|151315471",10,NA,NA
"2238","3:151292570|151315471",17,NA,NA
"2239","3:15231117|15242042",4,NA,NA
"2240","3:154154692|154175767",3,NA,NA
"2241","3:155114364|155115824",3,NA,NA
"2242","3:155228839|155229890",3,NA,NA
"2243","3:155265125|155268286",30,NA,11
"2244","3:155457150|155458535",NA,NA,16
"2245","3:156144236|156145753",3,NA,NA
"2246","3:156415822|156417299",2,NA,NA
"2247","3:156848001|156866395",3,NA,NA
"2248","3:156908072|156950558",3,NA,NA
"2249","3:157697365|157709661",11,NA,1
"2250","3:159585075|159599335",3,NA,NA
"2251","3:162037202|162040205",4,NA,NA
"2252","3:164332511|164335792",2,NA,NA
"2253","3:165265074|165275747",1,NA,NA
"2254","3:165682846|165689689",11,NA,NA
"2255","3:165682846|165699235",NA,36,NA
"2256","3:165822444|165831308",3,NA,NA
"2257","3:165990046|166012606",1,NA,NA
"2258","3:166012324|166030864",5,NA,NA
"2259","3:166135022|166136106",20,25,23
"2260","3:166459894|166476902",3,NA,NA
"2261","3:166879224|166885949",1,NA,NA
"2262","3:167181261|167198178",3,NA,NA
"2263","3:167981889|167989939",5,NA,NA
"2264","3:168138965|168140956",3,NA,NA
"2265","3:17339307|17343932",1,NA,NA
"2266","3:17339307|17348384",2,NA,NA
"2267","3:175215003|175228994",6,NA,NA
"2268","3:175400683|175403841",4,44,NA
"2269","3:177481956|177488278",3,NA,NA
"2270","3:178140984|178161493",1,NA,NA
"2271","3:178159676|178161493",13,NA,NA
"2272","3:178209363|178227962",3,NA,NA
"2273","3:178209363|178240589",NA,17,NA
"2274","3:178209363|178242345",5,NA,NA
"2275","3:178227842|178240589",4,NA,NA
"2276","3:178237266|178240589",2,NA,12
"2277","3:178237266|178242345",5,NA,NA
"2278","3:178237266|178261837",5,NA,NA
"2279","3:181735434|181743788",20,NA,NA
"2280","3:181762039|181765536",5,NA,NA
"2281","3:183165680|183178072",7,NA,NA
"2282","3:183205378|183235115",10,NA,NA
"2283","3:183211036|183229323",6,NA,NA
"2284","3:183369227|183378878",NA,NA,25
"2285","3:183377913|183378878",12,NA,NA
"2286","3:183394727|183398085",11,NA,NA
"2287","3:184706025|184711305",6,NA,NA
"2288","3:184818053|184823969",43,NA,NA
"2289","3:20663796|20689323",5,NA,NA
"2290","3:20681806|20689323",1,11,27
"2291","3:20681806|20711355",4,15,10
"2292","3:2629447|2649968",2,NA,NA
"2293","3:30974339|30983583",4,NA,NA
"2294","3:31004458|31037337",4,NA,NA
"2295","3:31022188|31031125",1,NA,NA
"2296","3:31031051|31037337",3,NA,NA
"2297","3:31033349|31081045",4,NA,NA
"2298","3:31044027|31081045",6,NA,NA
"2299","3:31052261|31081045",8,NA,NA
"2300","3:31077542|31081045",47,5,NA
"2301","3:33993060|33999946",5,NA,NA
"2302","3:35067112|35101062",2,NA,NA
"2303","3:35359261|35372450",1,NA,NA
"2304","3:38462734|38464972",4,NA,NA
"2305","3:38873507|38875543",8,NA,NA
"2306","3:38873507|38896527",NA,1,NA
"2307","3:39295337|39302748",5,NA,NA
"2308","3:39422694|39422947",NA,NA,19
"2309","3:39741396|39742174",10,NA,NA
"2310","3:39755822|39766070",4,NA,NA
"2311","3:39799496|39803203",NA,33,NA
"2312","3:39938912|39944460",3,NA,NA
"2313","3:39952907|39953980",4,NA,NA
"2314","3:40207518|40225769",12,NA,NA
"2315","3:40207518|40230055",10,NA,NA
"2316","3:41065516|41070508",8,NA,NA
"2317","3:41066837|41070508",21,7,NA
"2318","3:41447689|41453150",2,31,NA
"2319","3:41517694|41519247",3,NA,NA
"2320","3:41638814|41639420",NA,NA,35
"2321","3:42285489|42285773",2,NA,NA
"2322","3:42672357|42673726",NA,36,NA
"2323","3:44380217|44380520",16,157,76
"2324","3:44727295|44756358",9,NA,NA
"2325","3:45542271|45555050",4,NA,NA
"2326","3:45812658|45835419",5,NA,NA
"2327","3:45814076|45832425",5,NA,NA
"2328","3:45814076|45835419",4,NA,NA
"2329","3:45820499|45822201",3,NA,37
"2330","3:46725661|46726742",NA,35,NA
"2331","3:46725661|46728709",3,NA,NA
"2332","3:47294611|47296086",3,NA,NA
"2333","3:4767962|4779068",1,NA,NA
"2334","3:50932800|50941283",2,NA,NA
"2335","3:50932800|50946927",NA,NA,12
"2336","3:51505575|51598890",2,NA,NA
"2337","3:53071344|53074450",4,NA,NA
"2338","3:53188442|53194525",3,NA,NA
"2339","3:53631665|53632611",NA,25,NA
"2340","3:59073513|59080052",6,NA,NA
"2341","3:64249053|64265416",4,NA,NA
"2342","3:64533492|64557201",16,NA,3
"2343","3:64533492|64587651",5,NA,NA
"2344","3:64533492|64621625",6,NA,NA
"2345","3:64616669|64621625",2,NA,NA
"2346","3:67975754|67979872",NA,20,NA
"2347","3:68007555|68008812",1,NA,NA
"2348","3:73162343|73188067",NA,6,NA
"2349","3:7332619|7368146",NA,NA,9
"2350","3:7381916|7384705",NA,NA,26
"2351","3:7404956|7430047",2,NA,NA
"2352","3:7416225|7419515",2,NA,NA
"2353","3:75192015|75264310",6,NA,NA
"2354","3:75250061|75254576",5,NA,NA
"2355","3:75250061|75264310",16,56,NA
"2356","3:77448531|77449366",2,NA,NA
"2357","3:79398433|79404074",74,NA,8
"2358","3:81669370|81711342",NA,20,NA
"2359","3:81903196|81931943",2,NA,NA
"2360","3:82568146|82583854",NA,NA,16
"2361","3:83238498|83245964",1,NA,NA
"2362","3:84498107|84499182",NA,NA,20
"2363","3:87269816|87353440",4,NA,NA
"2364","3:87302905|87314242",NA,36,NA
"2365","3:87313915|87314242",10,NA,NA
"2366","3:87329968|87353440",37,NA,96
"2367","3:87343168|87353440",6,NA,NA
"2368","3:87470819|87473861",2,NA,34
"2369","3:90303695|90311648",2,NA,NA
"2370","3:90475982|90513384",1,NA,NA
"2371","3:91409785|91412747",NA,NA,8
"2372","3:9142764|9164441",6,NA,NA
"2373","3:91493232|91493615",18,NA,36
"2374","3:9164244|9216784",2,NA,NA
"2375","3:91831121|91835061",2,NA,NA
"2376","3:91976987|91997193",10,NA,NA
"2377","3:92125654|92157058",8,NA,NA
"2378","3:94645953|94668986",NA,NA,19
"2379","3:94667205|94681188",7,NA,NA
"2380","3:9481643|9503775",10,NA,NA
"2381","3:9486750|9503775",7,NA,NA
"2382","3:97142128|97149131",16,NA,NA
"2383","3:97142128|97171788",3,NA,22
"2384","3:97163951|97204099",5,NA,NA
"2385","3:97675903|97707082",10,NA,NA
"2386","3:97679800|97707082",4,NA,24
"2387","3:98724656|98784568",5,NA,NA
"2388","4:102352593|102380140",10,NA,32
"2389","4:10523695|10524344",1,NA,NA
"2390","4:10523754|10524344",1,NA,NA
"2391","4:10523991|10524344",1,NA,NA
"2392","4:109095332|109095494",3,NA,NA
"2393","4:109205384|109205936",10,35,14
"2394","4:112069700|112095877",23,29,NA
"2395","4:112417452|112446387",4,NA,NA
"2396","4:115690049|115731739",1,NA,NA
"2397","4:116562124|116565592",2,NA,NA
"2398","4:117065139|117077923",3,NA,NA
"2399","4:121869248|121879995",NA,5,NA
"2400","4:121869248|121890815",7,NA,NA
"2401","4:121869248|121919188",5,NA,NA
"2402","4:122133848|122136496",40,98,NA
"2403","4:125796921|125805781",NA,NA,21
"2404","4:126367453|126368488",14,NA,38
"2405","4:126666697|126675630",8,NA,NA
"2406","4:12822565|12824293",NA,NA,23
"2407","4:130579177|130613611",2,62,NA
"2408","4:132142614|132146961",11,NA,NA
"2409","4:133601336|133605090",10,NA,NA
"2410","4:13387045|13433547",NA,23,NA
"2411","4:134663824|134664127",3,NA,NA
"2412","4:134883348|134883698",20,NA,24
"2413","4:137559659|137561181",3,NA,NA
"2414","4:137879517|137882965",2,NA,NA
"2415","4:139028673|139029029",2,NA,NA
"2416","4:139305722|139306898",8,NA,NA
"2417","4:139328348|139329834",5,NA,NA
"2418","4:144020285|144023049",7,NA,NA
"2419","4:144477554|144482233",7,NA,NA
"2420","4:148332872|148333125",5,NA,NA
"2421","4:14969822|14991012",3,NA,NA
"2422","4:14977862|14991012",5,NA,NA
"2423","4:15021789|15046998",NA,NA,20
"2424","4:15038346|15109311",3,NA,NA
"2425","4:151711048|151742496",4,NA,NA
"2426","4:151751359|151756716",23,NA,NA
"2427","4:151771151|151771752",15,NA,NA
"2428","4:152260826|152305059",NA,29,NA
"2429","4:152277998|152283781",10,NA,NA
"2430","4:152306753|152325623",8,NA,NA
"2431","4:152312821|152325623",1,NA,NA
"2432","4:153447629|153484497",2,NA,NA
"2433","4:153641122|153643151",22,99,7
"2434","4:154539201|154557235",4,NA,NA
"2435","4:156341452|156359476",2,NA,NA
"2436","4:156354285|156359476",6,NA,NA
"2437","4:156354285|156361508",8,NA,NA
"2438","4:156354285|156366927",18,NA,NA
"2439","4:157865918|157881872",9,NA,NA
"2440","4:157875891|157881872",7,NA,NA
"2441","4:159634520|159640314",8,NA,NA
"2442","4:162848798|162851709",3,NA,NA
"2443","4:162891143|162904399",28,NA,NA
"2444","4:165993580|165995831",3,NA,NA
"2445","4:166718693|166724503",13,NA,NA
"2446","4:20218738|20234443",5,NA,NA
"2447","4:20262367|20265409",4,NA,NA
"2448","4:21228698|21229836",7,NA,NA
"2449","4:2765531|2792252",NA,NA,16
"2450","4:292973|319129",5,NA,NA
"2451","4:29324292|29331573",3,NA,NA
"2452","4:302881|319129",6,NA,NA
"2453","4:31759981|31975429",1,NA,NA
"2454","4:33041837|33044594",NA,NA,14
"2455","4:33189775|33202739",NA,NA,21
"2456","4:33595718|33644369",NA,32,NA
"2457","4:33656193|33677023",3,NA,NA
"2458","4:38591474|38600732",6,NA,NA
"2459","4:39028887|39063654",1,NA,NA
"2460","4:40241364|40329367",1,NA,NA
"2461","4:40324822|40329367",13,NA,NA
"2462","4:42536818|42542506",2,NA,NA
"2463","4:42571484|42574751",8,NA,NA
"2464","4:42571484|42575829",2,NA,NA
"2465","4:42571484|42577970",4,NA,NA
"2466","4:42573641|42574751",57,NA,34
"2467","4:42573641|42577970",8,NA,NA
"2468","4:42575350|42577970",3,NA,NA
"2469","4:46122904|46126460",1,NA,NA
"2470","4:47542993|47543531",NA,36,NA
"2471","4:48218478|48266878",4,NA,NA
"2472","4:48274665|48358345",5,NA,NA
"2473","4:48318089|48319984",4,NA,NA
"2474","4:48318089|48323431",2,NA,NA
"2475","4:48543014|48588569",9,NA,NA
"2476","4:51757772|51776630",NA,NA,17
"2477","4:51789200|51790164",10,NA,NA
"2478","4:53162830|53187160",2,NA,NA
"2479","4:55325669|55334855",76,56,21
"2480","4:55333354|55334855",5,NA,NA
"2481","4:55466921|55472293",7,NA,NA
"2482","4:55533244|55542027",5,NA,NA
"2483","4:55541125|55542027",5,NA,NA
"2484","4:55564595|55593026",3,NA,NA
"2485","4:55649443|55672845",NA,NA,14
"2486","4:55665305|55672845",13,NA,NA
"2487","4:55710440|55714941",7,NA,NA
"2488","4:55814105|55824196",2,NA,NA
"2489","4:57091550|57094632",NA,6,NA
"2490","4:58022763|58057383",9,NA,NA
"2491","4:60728391|60742692",2,NA,NA
"2492","4:60741400|60742692",16,NA,NA
"2493","4:61068560|61082802",4,NA,NA
"2494","4:61068560|61089519",26,84,NA
"2495","4:61068560|61129549",4,NA,NA
"2496","4:61082640|61087526",1,NA,23
"2497","4:61082640|61089519",82,48,160
"2498","4:61098918|61107154",NA,3,NA
"2499","4:63217563|63252495",3,NA,NA
"2500","4:63403637|63403881",1,NA,NA
"2501","4:63403637|63457792",2,NA,NA
"2502","4:64827309|64829810",8,NA,NA
"2503","4:64895780|64911734",9,NA,32
"2504","4:64902878|64907411",4,NA,NA
"2505","4:64905923|64907411",1,NA,NA
"2506","4:64905923|64911734",14,102,29
"2507","4:65045808|65076665",8,NA,NA
"2508","4:65321834|65328379",8,32,NA
"2509","4:65345119|65348164",1,NA,NA
"2510","4:72503312|72510509",11,NA,NA
"2511","4:72503312|72543688",8,NA,NA
"2512","4:72508679|72543688",NA,NA,15
"2513","4:72585518|72595744",11,NA,NA
"2514","4:77778298|77778880",5,NA,NA
"2515","4:80005005|80006725",1,NA,NA
"2516","4:83588924|83637708",4,NA,NA
"2517","4:84291549|84293691",3,NA,NA
"2518","4:84480582|84543791",3,NA,NA
"2519","4:86078159|86085327",NA,2,NA
"2520","4:86082572|86085327",13,NA,13
"2521","4:87695426|87722437",NA,37,NA
"2522","4:90853378|90859863",6,NA,NA
"2523","4:90853378|90866735",5,NA,NA
"2524","4:90879337|90879940",NA,52,NA
"2525","4:90889294|90903160",6,NA,NA
"2526","4:94003053|94003394",7,NA,NA
"2527","4:94003053|94021062",19,NA,NA
"2528","4:94078128|94084953",11,NA,NA
"2529","4:9692530|9693894",16,NA,NA
"2530","4:9692530|9708701",16,NA,NA
"2531","4:9708510|9708701",8,NA,NA
"2532","4:97306996|97307424",26,37,NA
"2533","4:97328032|97347579",9,NA,NA
"2534","4:97336275|97343610",3,NA,NA
"2535","4:97336275|97359507",2,NA,NA
"2536","4:97336275|97372911",2,NA,NA
"2537","4:99291059|99300554",2,NA,NA
"2538","4:99291059|99327119",4,NA,NA
"2539","4:99297135|99300554",6,NA,NA
"2540","5:101026034|101071947",3,NA,NA
"2541","5:101042496|101071947",NA,16,NA
"2542","5:101056305|101071947",2,NA,NA
"2543","5:103661356|103680313",5,NA,NA
"2544","5:103722506|103725955",6,8,NA
"2545","5:104139605|104157545",NA,5,NA
"2546","5:104181986|104183498",3,NA,NA
"2547","5:106311746|106314293",2,NA,NA
"2548","5:107871353|107875336",7,NA,44
"2549","5:107890504|107892594",1,NA,NA
"2550","5:108344849|108346480",1,NA,NA
"2551","5:112944404|112945228",10,NA,NA
"2552","5:117285558|117296107",1,NA,NA
"2553","5:117308264|117320874",9,NA,NA
"2554","5:120186891|120187520",9,NA,NA
"2555","5:120812992|120905786",13,NA,33
"2556","5:125440485|125459152",3,NA,NA
"2557","5:125446440|125459152",1,NA,NA
"2558","5:125855122|125862673",9,NA,NA
"2559","5:125894205|125902092",5,NA,NA
"2560","5:125894205|125959303",NA,NA,9
"2561","5:125901729|125960174",5,NA,NA
"2562","5:125959091|125984825",3,NA,NA
"2563","5:126663010|126717014",2,NA,NA
"2564","5:126761495|126773378",26,NA,NA
"2565","5:136929111|136929381",NA,34,NA
"2566","5:136946230|136960043",3,NA,NA
"2567","5:137005188|137017834",2,NA,NA
"2568","5:137015936|137017834",NA,NA,147
"2569","5:137430414|137430604",NA,NA,20
"2570","5:141066620|141069246",5,NA,NA
"2571","5:141390418|141390883",12,NA,NA
"2572","5:142744347|142754768",NA,7,NA
"2573","5:143488526|143505948",9,NA,NA
"2574","5:145141051|145145616",5,NA,NA
"2575","5:145244058|145244848",NA,26,21
"2576","5:145550606|145576959",2,NA,NA
"2577","5:145557356|145576959",14,NA,8
"2578","5:145557356|145628458",5,NA,NA
"2579","5:145723276|146043390",NA,NA,13
"2580","5:145762181|145765082",NA,NA,48
"2581","5:145762181|145803917",3,NA,26
"2582","5:145871173|146043390",12,NA,NA
"2583","5:146041631|146043390",152,NA,143
"2584","5:148393010|148526431",1,NA,NA
"2585","5:148456307|148474712",10,NA,NA
"2586","5:149982169|149987501",3,NA,NA
"2587","5:150902014|150959585",1,NA,NA
"2588","5:150924209|150927274",7,NA,28
"2589","5:153311662|153329317",10,1,71
"2590","5:153318855|153326494",5,NA,NA
"2591","5:153323521|153326494",2,NA,NA
"2592","5:154493298|154493494",2,NA,NA
"2593","5:156283686|156306741",NA,NA,19
"2594","5:156892521|156903264",7,NA,NA
"2595","5:162506536|162509008",7,NA,NA
"2596","5:16513271|16521517",5,NA,NA
"2597","5:165749480|165801792",9,NA,NA
"2598","5:165778123|165783885",6,NA,NA
"2599","5:166790778|166864033",7,NA,NA
"2600","5:166822391|166848312",NA,39,NA
"2601","5:166863657|166864033",1,NA,NA
"2602","5:16812122|16812624",5,NA,NA
