"","circ_id","hsa1","hsa2","hsa3"
"3991","21:36263545|36270157",NA,NA,"1.000"
"3992","21:36338778|36344707",NA,"33.000",NA
"3993","21:36481794|36481969",NA,"2.000",NA
"3994","21:36771975|36772113","1.000",NA,NA
"3995","21:37019912|37020069",NA,"2.000",NA
"3996","21:37108391|37129063",NA,"1.000",NA
"3997","21:37420298|37421866",NA,NA,"3.000"
"3998","21:39282169|39282378","2.000",NA,NA
"3999","21:39452363|39452565",NA,NA,"1.000"
"4000","21:39543409|39543573",NA,"1.000",NA
"4001","21:40911454|40911631","1.000",NA,NA
"4002","21:40937662|40937810",NA,"3.000",NA
"4003","21:41225695|41225851",NA,NA,"2.000"
"4004","21:41488393|41489593",NA,NA,"1.000"
"4005","21:41491010|41491315",NA,NA,"2.000"
"4006","21:41854565|41860372",NA,"3.000",NA
"4007","21:41977420|41977574","1.000",NA,NA
"4008","21:42554061|42559089",NA,"1.000",NA
"4009","21:42589056|42590434","1.000",NA,NA
"4010","21:42760327|42760907",NA,"1.000",NA
"4011","21:42883605|42886959",NA,NA,"1.000"
"4012","21:43644288|43656737",NA,"1.000",NA
"4013","21:43690287|43696420",NA,"4.000",NA
"4014","21:44714631|44714809",NA,NA,"1.000"
"4015","21:44855209|44861271",NA,"29.000","1.000"
"4016","21:45327439|45327646","2.000",NA,NA
"4017","21:46279992|46280575",NA,"2.000",NA
"4018","21:46349011|46349820",NA,"18.000","5.000"
"4019","21:46643534|46644488",NA,NA,"3.000"
"4020","21:9024034|9024588",NA,NA,"2.000"
"4021","22:11042397|11042586","1.000",NA,NA
"4022","22:17145023|17149745",NA,"12.000",NA
"4023","22:17146131|17146295",NA,NA,"3.000"
"4024","22:17413283|17413492","6.000",NA,NA
"4025","22:17655661|17689142",NA,NA,"2.000"
"4026","22:17696140|17702386",NA,"4.000",NA
"4027","22:17828633|17828871",NA,"1.000",NA
"4028","22:19383619|19385736",NA,"2.000",NA
"4029","22:19446971|19447143","3.000",NA,NA
"4030","22:19495729|19496075",NA,NA,"5.000"
"4031","22:19658421|19658672",NA,NA,"4.000"
"4032","22:20194759|20194915",NA,NA,"2.000"
"4033","22:20452556|20452880",NA,NA,"1.000"
"4034","22:20816992|20818208",NA,"1.000",NA
"4035","22:21799609|21799834","1.000",NA,NA
"4036","22:22034850|22035055","1.000",NA,NA
"4037","22:22081520|22081701",NA,"3.000",NA
"4038","22:22873032|22873211",NA,NA,"2.000"
"4039","22:22924441|22924588",NA,"1.000",NA
"4040","22:22957222|22957369",NA,NA,"2.000"
"4041","22:22986118|22986308","2.000",NA,NA
"4042","22:23292540|23295155",NA,"6.000",NA
"4043","22:23791755|23793688",NA,"1.000",NA
"4044","22:23810816|23810966",NA,NA,"1.000"
"4045","22:23816099|23816936",NA,"5.000",NA
"4046","22:24035443|24038461",NA,"1.000",NA
"4047","22:24055504|24055674",NA,NA,"1.000"
"4048","22:24302194|24313466",NA,"13.000",NA
"4049","22:24334409|24338477",NA,NA,"2.000"
"4050","22:24334409|24369320",NA,"4.000",NA
"4051","22:24365475|24369320",NA,NA,"2.000"
"4052","22:24484738|24484900",NA,"3.000",NA
"4053","22:24724913|24725898",NA,NA,"2.000"
"4054","22:25375812|25381578",NA,"4.000",NA
"4055","22:25519922|25520733",NA,NA,"1.000"
"4056","22:25661575|25674528",NA,"4.000",NA
"4057","22:25663629|25674528",NA,"6.000",NA
"4058","22:25678815|25690283",NA,"1.000",NA
"4059","22:26256181|26256319",NA,"3.000",NA
"4060","22:26924275|26924735",NA,NA,"2.000"
"4061","22:27012537|27012698",NA,NA,"1.000"
"4062","22:27407360|27407502",NA,NA,"1.000"
"4063","22:27555902|27556044",NA,NA,"1.000"
"4064","22:27910963|27911109",NA,"4.000",NA
"4065","22:27910963|27914347",NA,"13.000","3.000"
"4066","22:28010501|28010747",NA,NA,"2.000"
"4067","22:28138887|28139072",NA,NA,"2.000"
"4068","22:29121356|29125416",NA,"4.000",NA
"4069","22:29176499|29176737",NA,"3.000",NA
"4070","22:29738329|29742480",NA,"2.000",NA
"4071","22:29755375|29755519",NA,NA,"2.000"
"4072","22:29779959|29780141",NA,NA,"1.000"
"4073","22:29793359|29793676",NA,"4.000",NA
"4074","22:29852979|29853137",NA,NA,"1.000"
"4075","22:29978441|29991670",NA,"5.000",NA
"4076","22:30282950|30283133",NA,NA,"3.000"
"4077","22:30322682|30322849",NA,NA,"1.000"
"4078","22:30412542|30412727","1.000",NA,NA
"4079","22:30882527|30882671",NA,"3.000",NA
"4080","22:31082022|31082673",NA,NA,"3.000"
"4081","22:31602211|31602785",NA,"4.000",NA
"4082","22:31648100|31650778",NA,NA,"2.000"
"4083","22:31758545|31768863",NA,"3.000",NA
"4084","22:31758545|31778168",NA,"1.000",NA
"4085","22:31792744|31802838",NA,"1.000",NA
"4086","22:31821501|31838845",NA,"1.000",NA
"4087","22:31922695|31922835",NA,NA,"1.000"
"4088","22:32041071|32041252",NA,NA,"3.000"
"4089","22:32324562|32324712",NA,NA,"1.000"
"4090","22:32478980|32479275",NA,"2.000",NA
"4091","22:32621234|32621567",NA,"2.000",NA
"4092","22:32804291|32804502","3.000",NA,NA
"4093","22:32880178|32880348",NA,"4.000",NA
"4094","22:33205158|33205346",NA,NA,"3.000"
"4095","22:33561459|33561622",NA,"3.000",NA
"4096","22:33761370|33771008",NA,"8.000",NA
"4097","22:35049261|35049836",NA,NA,"3.000"
"4098","22:35080661|35080868",NA,"1.000",NA
"4099","22:35765422|35778078",NA,"5.000","3.000"
"4100","22:35809779|35938897",NA,"1.000",NA
"4101","22:36198976|36199203",NA,"1.000",NA
"4102","22:36476732|36477526",NA,NA,"1.000"
"4103","22:36515301|36515457",NA,NA,"2.000"
"4104","22:36590817|36590957",NA,"2.000",NA
"4105","22:36680225|36680532",NA,NA,"1.000"
"4106","22:36872362|36872724","2.000",NA,NA
"4107","22:37111375|37111558","2.000",NA,NA
"4108","22:37132091|37133246","1.000",NA,NA
"4109","22:37156233|37156374",NA,"5.000",NA
"4110","22:37159658|37160342","1.000",NA,NA
"4111","22:37618447|37621696",NA,"8.000",NA
"4112","22:37687909|37688992",NA,"2.000","3.000"
"4113","22:37768073|37769375",NA,"4.000",NA
"4114","22:37977866|37978652",NA,"1.000","1.000"
"4115","22:38161432|38161719",NA,NA,"1.000"
"4116","22:38300158|38300324",NA,NA,"2.000"
"4117","22:38863347|38863514",NA,"1.000",NA
"4118","22:39148808|39149100",NA,NA,"2.000"
"4119","22:40160258|40160398",NA,NA,"4.000"
"4120","22:40270121|40273600",NA,"5.000",NA
"4121","22:40342005|40342369",NA,"2.000",NA
"4122","22:40552105|40594735",NA,"1.000","1.000"
"4123","22:40590408|40594735",NA,"2.000",NA
"4124","22:40731392|40731556",NA,NA,"1.000"
"4125","22:41135812|41140257",NA,NA,"1.000"
"4126","22:41162722|41166666",NA,NA,"1.000"
"4127","22:41268096|41281082",NA,"6.000",NA
"4128","22:41342528|41343576",NA,"7.000","6.000"
"4129","22:41808874|41810291",NA,"4.000",NA
"4130","22:41808874|41813822",NA,NA,"2.000"
"4131","22:42081073|42081739",NA,NA,"1.000"
"4132","22:42516010|42577098","1.000",NA,NA
"4133","22:42909426|42912157",NA,NA,"3.000"
"4134","22:43039779|43046573",NA,NA,"4.000"
"4135","22:43203580|43203730",NA,NA,"1.000"
"4136","22:43329358|43329586",NA,"4.000",NA
"4137","22:44059687|44059902","3.000",NA,NA
"4138","22:44216943|44217083",NA,NA,"1.000"
"4139","22:44527235|44527403",NA,"3.000",NA
"4140","22:44558090|44558233",NA,NA,"1.000"
"4141","22:45001504|45001654",NA,"2.000",NA
"4142","22:45531838|45533024",NA,NA,"2.000"
"4143","22:45729424|45740538",NA,"3.000",NA
"4144","22:45752345|45752501",NA,"1.000",NA
"4145","22:45793544|45807022",NA,"8.000",NA
"4146","22:45863331|45863508",NA,NA,"2.000"
"4147","22:46121293|46121633","1.000",NA,NA
"4148","22:46235132|46235509",NA,"2.000",NA
"4149","22:46584949|46585103",NA,NA,"2.000"
"4150","22:46626750|46637960",NA,"15.000",NA
"4151","22:46974289|46997709",NA,NA,"2.000"
"4152","22:46974291|47037198",NA,NA,"1.000"
"4153","22:47043568|47044300",NA,NA,"6.000"
"4154","22:47443779|47443915",NA,NA,"2.000"
"4155","22:50372019|50394135",NA,NA,"1.000"
"4156","3:100732507|100736716",NA,"5.000",NA
"4157","3:101441482|101441625",NA,"3.000",NA
"4158","3:101729655|101729833",NA,"2.000",NA
"4159","3:101731839|101732654",NA,"4.000",NA
"4160","3:10233943|10234116",NA,"4.000",NA
"4161","3:10446165|10446376","1.000",NA,NA
"4162","3:105220312|105345441",NA,"1.000",NA
"4163","3:107380119|107380474",NA,NA,"7.000"
"4164","3:10748790|10749150",NA,"2.000",NA
"4165","3:108084204|108084363",NA,NA,"2.000"
"4166","3:108917830|108917974",NA,"1.000",NA
"4167","3:10936515|10937292",NA,NA,"2.000"
"4168","3:11018716|11018900",NA,"3.000",NA
"4169","3:11056859|11057009",NA,NA,"5.000"
"4170","3:111122471|111122715",NA,NA,"1.000"
"4171","3:111876099|111876293",NA,"1.000",NA
"4172","3:113297424|113297619","2.000",NA,NA
"4173","3:113488944|113506605",NA,NA,"1.000"
"4174","3:113901030|113904272",NA,"5.000",NA
"4175","3:114399772|114399999",NA,"1.000",NA
"4176","3:114500351|114502864",NA,NA,"1.000"
"4177","3:114900303|115071414",NA,"3.000","6.000"
"4178","3:115235125|115235312",NA,NA,"3.000"
"4179","3:115255406|115255654","1.000",NA,NA
"4180","3:116074413|116074787",NA,NA,"2.000"
"4181","3:116502663|116502834",NA,NA,"1.000"
"4182","3:116637310|116637448","1.000",NA,NA
"4183","3:117506338|117506557","1.000",NA,NA
"4184","3:117611821|117611989",NA,NA,"2.000"
"4185","3:11807832|11817337",NA,NA,"1.000"
"4186","3:118767895|118768126","3.000",NA,NA
"4187","3:119500694|119504021",NA,"8.000",NA
"4188","3:119500694|119513719",NA,"6.000",NA
"4189","3:119503531|119504021",NA,NA,"1.000"
"4190","3:119503531|119513719",NA,"1.000",NA
"4191","3:119503531|119517315",NA,"7.000",NA
"4192","3:119863418|119905852",NA,NA,"1.000"
"4193","3:120383974|120384141",NA,NA,"2.000"
"4194","3:120391249|120391550","1.000",NA,NA
"4195","3:120528377|120579704",NA,"1.000",NA
"4196","3:12094610|12094802",NA,NA,"1.000"
"4197","3:122161566|122161751","2.000",NA,NA
"4198","3:122318778|122318955",NA,NA,"1.000"
"4199","3:122417328|122417500",NA,"4.000",NA
"4200","3:122643569|122643722",NA,NA,"2.000"
"4201","3:122919955|122920120","1.000",NA,NA
"4202","3:123124065|123124343",NA,"3.000",NA
"4203","3:123124065|123130616",NA,"2.000","2.000"
"4204","3:123535702|123535859",NA,"8.000",NA
"4205","3:123629490|123630569",NA,NA,"1.000"
"4206","3:12365277|12365476",NA,"1.000",NA
"4207","3:123777601|123777747","1.000",NA,NA
"4208","3:123812390|123812527",NA,"1.000",NA
"4209","3:123899308|123899460",NA,NA,"2.000"
"4210","3:124141073|124141290","1.000",NA,NA
"4211","3:124192241|124192408",NA,"1.000",NA
"4212","3:12442842|12443232","2.000",NA,NA
"4213","3:124677254|124677519","2.000",NA,NA
"4214","3:124804091|124804286",NA,NA,"2.000"
"4215","3:124839272|124839458",NA,NA,"1.000"
"4216","3:12496517|12503784",NA,"2.000",NA
"4217","3:125083293|125084052",NA,"7.000",NA
"4218","3:12572068|12572373",NA,"2.000",NA
"4219","3:125782040|125782250","3.000",NA,NA
"4220","3:125848229|125848447",NA,"6.000",NA
"4221","3:126109943|126125721",NA,"2.000",NA
"4222","3:126127866|126128006","1.000",NA,"2.000"
"4223","3:126311128|126311337",NA,"3.000",NA
"4224","3:126578739|126578933",NA,NA,"2.000"
"4225","3:126672197|126672478",NA,"2.000",NA
"4226","3:126863972|126864155","2.000",NA,NA
"4227","3:126865428|126865577",NA,"1.000",NA
"4228","3:126865444|126865592",NA,"1.000",NA
"4229","3:127073677|127074034",NA,NA,"3.000"
"4230","3:127488384|127488560",NA,NA,"2.000"
"4231","3:127543074|127544132",NA,"1.000",NA
"4232","3:127560162|127560317",NA,NA,"1.000"
"4233","3:127710575|127722566",NA,NA,"1.000"
"4234","3:128060101|128060661",NA,"3.000",NA
"4235","3:128262127|128264781",NA,"8.000",NA
"4236","3:128398279|128398479",NA,NA,"1.000"
"4237","3:128507819|128508017",NA,NA,"1.000"
"4238","3:128877410|128878115",NA,NA,"1.000"
"4239","3:128902552|128904505",NA,NA,"3.000"
"4240","3:129134779|129134975",NA,NA,"2.000"
"4241","3:129265548|129267099",NA,"2.000","1.000"
"4242","3:129401205|129401365",NA,NA,"2.000"
"4243","3:129458598|129464781",NA,"4.000",NA
"4244","3:129580962|129581105",NA,NA,"1.000"
"4245","3:129827802|129832826",NA,"6.000",NA
"4246","3:129857249|129880559",NA,"8.000",NA
"4247","3:129880308|129880559",NA,"3.000",NA
"4248","3:129880308|129880562",NA,"3.000",NA
"4249","3:129965700|129972108",NA,"8.000",NA
"4250","3:130093100|130094513",NA,"1.000",NA
"4251","3:130723201|130723543",NA,NA,"1.000"
"4252","3:131162407|131170887",NA,"1.000",NA
"4253","3:131233375|131233565",NA,NA,"1.000"
"4254","3:131462748|131471279",NA,"1.000",NA
"4255","3:131468090|131471279",NA,NA,"1.000"
"4256","3:132071703|132071882",NA,"4.000",NA
"4257","3:132241567|132241728",NA,NA,"3.000"
"4258","3:132713125|132716909",NA,"4.000",NA
"4259","3:132758256|132758423",NA,"1.000",NA
"4260","3:133501804|133502007",NA,NA,"2.000"
"4261","3:134188836|134195182",NA,"14.000",NA
"4262","3:134278797|134278988",NA,"1.000",NA
"4263","3:134388296|134388484",NA,NA,"1.000"
"4264","3:136045946|136046106",NA,NA,"2.000"
"4265","3:136256554|136262065",NA,"2.000",NA
"4266","3:136260478|136262065",NA,"7.000","1.000"
"4267","3:136333329|136333503","6.000",NA,NA
"4268","3:136567711|136567908",NA,"1.000",NA
"4269","3:136604308|136604473",NA,"2.000","2.000"
"4270","3:136810817|136810993","1.000",NA,NA
"4271","3:136955100|136955246",NA,"1.000",NA
"4272","3:136989440|136992088",NA,NA,"1.000"
"4273","3:137076906|137077067",NA,NA,"1.000"
"4274","3:13710312|13710501",NA,NA,"1.000"
"4275","3:138284430|138290639",NA,"1.000",NA
"4276","3:138570317|138571356",NA,NA,"1.000"
"4277","3:138712207|138714719",NA,"5.000",NA
"4278","3:138918293|138918446",NA,NA,"1.000"
"4279","3:139033486|139033660",NA,"3.000","5.000"
"4280","3:139212371|139212685",NA,"1.000",NA
"4281","3:140613049|140688896",NA,"6.000",NA
"4282","3:14166113|14166255",NA,"3.000",NA
"4283","3:142168932|142169073",NA,NA,"1.000"
"4284","3:143067698|143067847",NA,NA,"2.000"
"4285","3:143186336|143186487",NA,NA,"1.000"
"4286","3:143880950|143881093",NA,"1.000",NA
"4287","3:14430144|14430320","1.000",NA,NA
"4288","3:14457686|14457851","1.000",NA,NA
"4289","3:144785414|144785561",NA,"4.000",NA
"4290","3:145049613|145049775",NA,NA,"2.000"
"4291","3:145049624|145049788",NA,"2.000",NA
"4292","3:146121111|146124229",NA,"3.000",NA
"4293","3:14642927|14643121","1.000",NA,NA
"4294","3:146447409|146447791",NA,"3.000",NA
"4295","3:146521543|146521832",NA,NA,"1.000"
"4296","3:146596276|146596445",NA,NA,"3.000"
"4297","3:14728096|14728301","1.000",NA,NA
"4298","3:147929807|147930760","2.000",NA,NA
"4299","3:14816617|14816961",NA,"3.000",NA
"4300","3:14884031|14884170",NA,"2.000",NA
"4301","3:149038547|149038704",NA,"3.000",NA
"4302","3:149074214|149076047",NA,"1.000",NA
"4303","3:149520830|149527969",NA,"2.000",NA
"4304","3:149724513|149724673",NA,NA,"1.000"
"4305","3:149846010|149872154",NA,"1.000",NA
"4306","3:150119599|150119738",NA,"4.000",NA
"4307","3:150158800|150159070",NA,NA,"2.000"
"4308","3:150270511|150270686",NA,NA,"1.000"
"4309","3:150394525|150394733",NA,"1.000",NA
"4310","3:150983369|150983944","2.000",NA,NA
"4311","3:15220780|15223561",NA,"5.000",NA
"4312","3:152419226|152419444",NA,"2.000",NA
"4313","3:153028721|153028924",NA,"1.000",NA
"4314","3:153136263|153136438",NA,NA,"1.000"
"4315","3:154022072|154030376",NA,"1.000",NA
"4316","3:154194643|154226010",NA,"1.000",NA
"4317","3:154217868|154226010",NA,"2.000",NA
"4318","3:154503999|154504176",NA,NA,"2.000"
"4319","3:154914908|154915114",NA,"2.000",NA
"4320","3:155213291|155213466",NA,NA,"1.000"
"4321","3:15530501|15531054",NA,"6.000",NA
"4322","3:155444300|155444508",NA,NA,"1.000"
"4323","3:155553196|155553371",NA,NA,"1.000"
"4324","3:155893517|155911279",NA,"4.000",NA
"4325","3:156852767|156888397",NA,NA,"4.000"
"4326","3:156935130|156935314",NA,"1.000",NA
"4327","3:157096784|157097040","1.000",NA,NA
"4328","3:157129686|157130003",NA,NA,"4.000"
"4329","3:157237176|157237456",NA,NA,"1.000"
"4330","3:157412605|157412743",NA,NA,"1.000"
"4331","3:158122102|158123991",NA,"4.000","1.000"
"4332","3:158396176|158396333",NA,"1.000",NA
"4333","3:159245842|159262683",NA,"2.000",NA
"4334","3:159634107|159634289",NA,NA,"5.000"
"4335","3:15970343|15970541",NA,"3.000",NA
"4336","3:159815415|159815826",NA,NA,"1.000"
"4337","3:160087147|160087297",NA,NA,"1.000"
"4338","3:160088266|160088426",NA,NA,"2.000"
"4339","3:161040096|161040295","1.000",NA,NA
"4340","3:161224929|161235212",NA,"2.000",NA
"4341","3:161957054|161957260",NA,NA,"2.000"
"4342","3:163443146|163443282",NA,"1.000",NA
"4343","3:164572994|164573236","3.000",NA,NA
"4344","3:166227631|166227807",NA,NA,"1.000"
"4345","3:166663202|166663363",NA,NA,"1.000"
"4346","3:167927922|167928067","1.000",NA,NA
"4347","3:16879699|16879867",NA,NA,"1.000"
"4348","3:169976945|169988359",NA,"3.000",NA
"4349","3:170052013|170052180",NA,"5.000",NA
"4350","3:170145422|170149244",NA,"14.000",NA
"4351","3:170295910|170297393",NA,"8.000",NA
"4352","3:170381018|170381341",NA,"2.000",NA
"4353","3:17131393|17131591",NA,NA,"1.000"
"4354","3:171370386|171370679",NA,NA,"3.000"
"4355","3:172112451|172133546",NA,NA,"4.000"
"4356","3:172112451|172226947",NA,"10.000","2.000"
"4357","3:172247532|172251541",NA,"16.000",NA
"4358","3:172251259|172262083",NA,"5.000",NA
"4359","3:17362559|17362720",NA,"3.000",NA
"4360","3:17362915|17363111",NA,NA,"2.000"
"4361","3:174425506|174426146",NA,NA,"1.000"
"4362","3:174523412|174553757",NA,"1.000",NA
"4363","3:174543088|174543282",NA,NA,"5.000"
"4364","3:175233930|175256530",NA,"1.000",NA
"4365","3:175463400|175467184",NA,"3.000",NA
"4366","3:175737305|175755418",NA,"3.000",NA
"4367","3:176105077|176105254",NA,NA,"2.000"
"4368","3:176906938|176907073","1.000",NA,NA
"4369","3:179194734|179194982","1.000",NA,NA
"4370","3:180620918|180621059",NA,NA,"1.000"
"4371","3:180933333|180935231",NA,NA,"1.000"
"4372","3:181624096|181624266","1.000",NA,NA
"4373","3:182291693|182291856",NA,NA,"2.000"
"4374","3:182650715|182650875","1.000",NA,NA
"4375","3:18295474|18295742",NA,"3.000",NA
"4376","3:183057310|183071357",NA,NA,"2.000"
"4377","3:183070998|183071357",NA,"4.000","2.000"
"4378","3:183086692|183092545",NA,NA,"1.000"
"4379","3:183353668|183354347",NA,NA,"1.000"
"4380","3:183558967|183559140",NA,"4.000",NA
"4381","3:183660550|183660704","1.000",NA,NA
"4382","3:183865590|183865775",NA,"1.000",NA
"4383","3:184324200|184325114",NA,"8.000",NA
"4384","3:184586175|184586443","1.000",NA,NA
"4385","3:184936245|184957521",NA,"1.000",NA
"4386","3:185251927|185252085",NA,NA,"2.000"
"4387","3:185437446|185443636",NA,"7.000",NA
"4388","3:185681602|185681930",NA,"2.000",NA
"4389","3:185687056|185689627",NA,"11.000",NA
"4390","3:185895973|185896125",NA,NA,"1.000"
"4391","3:186195965|186196173",NA,"8.000",NA
"4392","3:186333615|186333793",NA,"2.000",NA
"4393","3:186352565|186352717",NA,"1.000",NA
"4394","3:186426783|186426923",NA,NA,"1.000"
"4395","3:18643813|18644184",NA,NA,"1.000"
"4396","3:187403424|187403604",NA,"5.000",NA
"4397","3:188168219|188168421","2.000",NA,NA
"4398","3:188484591|188524787",NA,NA,"2.000"
"4399","3:188866796|188866957",NA,NA,"1.000"
"4400","3:188878171|188878328",NA,"1.000",NA
"4401","3:188899972|188900142",NA,NA,"1.000"
"4402","3:189000773|189004760",NA,NA,"3.000"
"4403","3:189135329|189135523",NA,NA,"1.000"
"4404","3:189172053|189172216",NA,NA,"3.000"
"4405","3:191740612|191740782","1.000",NA,NA
"4406","3:191804792|191804959",NA,NA,"1.000"
"4407","3:192636763|192636939",NA,NA,"1.000"
"4408","3:192677185|192677322",NA,"1.000",NA
"4409","3:193228250|193228400",NA,NA,"1.000"
"4410","3:193466024|193467486",NA,"2.000",NA
"4411","3:193466024|193470993",NA,"3.000",NA
"4412","3:193584136|193584280",NA,"1.000",NA
"4413","3:193779406|193779558",NA,"2.000",NA
"4414","3:193981606|193981763",NA,"1.000",NA
"4415","3:194317611|194317795",NA,NA,"1.000"
"4416","3:194436615|194436777",NA,NA,"4.000"
"4417","3:194459470|194462236",NA,"1.000",NA
"4418","3:194631770|194632115",NA,NA,"1.000"
"4419","3:195096515|195096896",NA,NA,"2.000"
"4420","3:195342470|195345317",NA,"2.000",NA
"4421","3:195373653|195373788",NA,NA,"2.000"
"4422","3:195688532|195689438",NA,"17.000",NA
"4423","3:195959011|195960086",NA,"2.000",NA
"4424","3:196270414|196283538",NA,"1.000",NA
"4425","3:196391812|196403019",NA,"3.000","4.000"
"4426","3:196391812|196407393",NA,"1.000",NA
"4427","3:196487398|196488683",NA,"6.000",NA
"4428","3:196814450|196818156",NA,"4.000",NA
"4429","3:197081050|197085756",NA,NA,"1.000"
"4430","3:197104902|197119530",NA,"2.000",NA
"4431","3:197809070|197809233",NA,NA,"3.000"
"4432","3:19950805|19951061",NA,NA,"2.000"
"4433","3:21017288|21017474",NA,NA,"1.000"
"4434","3:23128735|23128872",NA,"2.000",NA
"4435","3:23949408|23949557",NA,NA,"1.000"
"4436","3:23954536|23956125",NA,"2.000",NA
"4437","3:23975523|23975693","2.000",NA,NA
"4438","3:24228937|24318494",NA,"2.000",NA
"4439","3:24228937|24337371","1.000",NA,NA
"4440","3:24318357|24337371",NA,"3.000",NA
"4441","3:24689374|24689512",NA,"1.000",NA
"4442","3:2619300|2619520",NA,"4.000",NA
"4443","3:26544210|26544385",NA,NA,"4.000"
"4444","3:27448650|27452498",NA,"3.000",NA
"4445","3:28251711|28263380",NA,NA,"2.000"
"4446","3:29731810|29731962",NA,"4.000",NA
"4447","3:30158004|30158159",NA,"8.000",NA
"4448","3:30161783|30161942","1.000",NA,NA
"4449","3:30617612|30617811",NA,"6.000",NA
"4450","3:30623198|30650460",NA,NA,"1.000"
"4451","3:31062359|31062563",NA,NA,"1.000"
"4452","3:3137298|3137473",NA,NA,"2.000"
"4453","3:31525384|31525572",NA,NA,"1.000"
"4454","3:31537297|31576504",NA,NA,"1.000"
"4455","3:31576395|31580096",NA,"6.000",NA
"4456","3:31830039|31843538",NA,NA,"2.000"
"4457","3:32764454|32769962",NA,"8.000",NA
"4458","3:33001046|33001236",NA,"2.000",NA
"4459","3:33536197|33536365",NA,NA,"3.000"
