"","circ_id","mma1","mma2","mma3"
"1961","18:60978344|60980352",NA,NA,54
"1962","18:61013764|61036563",3,NA,22
"1963","18:61013764|61054399",13,NA,4
"1964","18:61035673|61054399",8,NA,NA
"1965","18:61536830|61544960",2,35,NA
"1966","18:61977927|61984457",4,NA,NA
"1967","18:64019899|64020310",6,NA,NA
"1968","18:64046391|64046971",4,NA,NA
"1969","18:64127249|64129175",2,NA,NA
"1970","18:67915534|67925940",NA,NA,14
"1971","18:68046537|68079094",4,NA,NA
"1972","18:70158418|70198282",102,47,115
"1973","18:70158418|70215813",11,NA,12
"1974","18:70171212|70198282",17,NA,25
"1975","18:70234111|70234278",13,NA,NA
"1976","18:70240510|70245373",14,NA,NA
"1977","18:70458846|70459145",NA,NA,31
"1978","18:70516956|70535402",10,NA,NA
"1979","18:70872743|70877889",NA,8,NA
"1980","18:71469592|71479482",2,NA,NA
"1981","18:72947730|72957945",NA,NA,53
"1982","18:72948436|72957945",2,NA,22
"1983","18:73019101|73047017",NA,NA,21
"1984","18:73034425|73047017",NA,NA,13
"1985","18:73162564|73162729",2,NA,NA
"1986","18:73162564|73193047",2,NA,NA
"1987","18:73627700|73655057",14,NA,NA
"1988","18:73673350|73677430",NA,NA,11
"1989","18:789245|830274",NA,45,NA
"1990","18:829175|830274",4,NA,NA
"1991","18:910699|911970",3,NA,NA
"1992","18:981409|1057881",6,NA,NA
"1993","18:9821821|9825848",2,NA,NA
"1994","19:10331933|10332399",32,NA,NA
"1995","19:10450511|10450739",2,NA,NA
"1996","19:10540585|10545241",5,NA,NA
"1997","19:10874082|10874567",6,NA,NA
"1998","19:10880210|10880639",18,NA,30
"1999","19:11172822|11173930",8,NA,NA
"2000","19:11599115|11599469",5,NA,NA
"2001","19:11678030|11678198",2,NA,NA
"2002","19:11887602|11887770",10,NA,NA
"2003","19:12278606|12279599",2,NA,NA
"2004","19:12458171|12461468",2,NA,NA
"2005","19:12514635|12515141",69,68,NA
"2006","19:12527856|12528348",2,NA,NA
"2007","19:12616674|12617206",5,NA,NA
"2008","19:12686011|12686234",3,NA,NA
"2009","19:14138878|14139038",6,NA,NA
"2010","19:14376011|14379579",8,NA,NA
"2011","19:14379512|14387814",3,NA,NA
"2012","19:14384949|14387814",10,NA,NA
"2013","19:14773601|14774344",7,NA,NA
"2014","19:14967011|14968673",3,NA,NA
"2015","19:15991069|16004874",3,NA,NA
"2016","19:16066815|16069373",5,NA,NA
"2017","19:16160741|16168169",7,NA,NA
"2018","19:16596390|16597288",36,38,NA
"2019","19:16671414|16676843",10,NA,39
"2020","19:16760336|16761071",2,NA,NA
"2021","19:17657827|17659066",9,NA,NA
"2022","19:18095250|18096083",4,NA,NA
"2023","19:18604574|18606185",7,NA,NA
"2024","19:19038449|19070207",12,NA,NA
"2025","19:19170232|19174444",2,NA,NA
"2026","19:19247407|19247894",NA,70,NA
"2027","19:19858734|19858902",NA,NA,26
"2028","19:2059631|2060062",8,NA,NA
"2029","19:2072495|2073570",2,NA,NA
"2030","19:20981335|20984611",5,NA,NA
"2031","19:20983436|20983772",NA,NA,21
"2032","19:22233827|22235344",14,NA,NA
"2033","19:29118032|29118426",2,NA,NA
"2034","19:29432843|29434008",7,NA,NA
"2035","19:29480068|29480273",9,NA,NA
"2036","19:31941815|31942440",NA,39,NA
"2037","19:3308998|3337949",NA,51,NA
"2038","19:3317668|3319350",4,NA,NA
"2039","19:3334285|3337949",NA,NA,17
"2040","19:33707085|33713685",NA,NA,28
"2041","19:33888596|33893404",6,NA,NA
"2042","19:33964352|33977042",2,NA,NA
"2043","19:33974438|33977042",7,NA,NA
"2044","19:34438771|34439114",12,NA,NA
"2045","19:34701886|34702511",5,NA,NA
"2046","19:35666986|35667142",2,NA,NA
"2047","19:35667422|35667674",6,NA,NA
"2048","19:35849035|35849806",6,NA,NA
"2049","19:35913185|35913437",6,NA,NA
"2050","19:36140219|36143183",2,NA,NA
"2051","19:36140405|36143183",4,NA,NA
"2052","19:3619088|3619764",NA,NA,44
"2053","19:36982377|36983669",5,NA,NA
"2054","19:37332520|37338778",NA,NA,41
"2055","19:37628259|37628675",4,NA,NA
"2056","19:37859553|37859981",NA,40,NA
"2057","19:38608320|38634059",3,NA,NA
"2058","19:38659439|38659602",3,NA,NA
"2059","19:38902531|38906552",3,NA,NA
"2060","19:38906290|38906552",2,NA,11
"2061","19:39461095|39462995",9,NA,NA
"2062","19:39461095|39469565",5,24,NA
"2063","19:39922323|39922676",6,NA,NA
"2064","19:4013922|4021931",4,NA,NA
"2065","19:40511001|40548356",4,NA,NA
"2066","19:40548231|40550177",2,NA,NA
"2067","19:40548234|40550177",6,NA,NA
"2068","19:41448771|41453869",2,NA,NA
"2069","19:42027810|42028014",2,NA,NA
"2070","19:4272807|4273868",2,NA,NA
"2071","19:4315745|4319330",NA,NA,16
"2072","19:4363170|4364905",8,74,NA
"2073","19:43719187|43719349",6,NA,NA
"2074","19:4387528|4419561",NA,NA,24
"2075","19:44211157|44211325",14,NA,NA
"2076","19:44263892|44264141",6,NA,NA
"2077","19:4458296|4459031",4,NA,NA
"2078","19:45012778|45015804",2,NA,NA
"2079","19:45063151|45066381",3,NA,NA
"2080","19:45110839|45111458",NA,NA,38
"2081","19:45324348|45324585",4,NA,NA
"2082","19:45404019|45404476",5,NA,NA
"2083","19:46140222|46141160",12,NA,NA
"2084","19:46416406|46416729",4,NA,NA
"2085","19:46921667|46925536",4,NA,NA
"2086","19:47715239|47729033",6,NA,NA
"2087","19:47727672|47728638",3,NA,NA
"2088","19:48625921|48626133",4,14,NA
"2089","19:4969751|4978523",5,NA,NA
"2090","19:4977044|4978523",5,21,NA
"2091","19:4977044|4985228",8,NA,NA
"2092","19:49780937|49784245",NA,4,NA
"2093","19:4985034|5019858",8,NA,NA
"2094","19:50035248|50037320",NA,NA,32
"2095","19:50035248|50037397",18,NA,NA
"2096","19:51656610|51656778",3,NA,NA
"2097","19:51952754|51957721",NA,46,NA
"2098","19:52110007|52118056",6,NA,NA
"2099","19:52283525|52283693",3,NA,NA
"2100","19:52913064|52913316",NA,NA,8
"2101","19:53927511|53928023",4,NA,NA
"2102","19:53977533|54012046",NA,2,NA
"2103","19:53977645|54012224",2,NA,NA
"2104","19:53978979|54005726",NA,22,NA
"2105","19:53979273|54005704",NA,19,NA
"2106","19:54265147|54265687",4,NA,NA
"2107","19:55414307|55414832",7,NA,NA
"2108","19:56834498|56863108",NA,NA,37
"2109","19:57244180|57247025",2,NA,NA
"2110","19:573912|574087",4,82,NA
"2111","19:57544840|57546029",NA,15,NA
"2112","19:5874526|5874737",2,NA,NA
"2113","19:7082890|7093198",6,NA,NA
"2114","19:7093030|7116009",21,NA,NA
"2115","19:8231270|8232622",16,NA,NA
"2116","19:8347247|8355922",3,NA,NA
"2117","19:927883|935161",14,NA,44
"2118","19:9435697|9484681",4,NA,NA
"2119","19:9882238|9882799",9,NA,NA
"2120","19:9887319|9895598",6,NA,NA
"2121","19:9890719|9893473",5,44,NA
"2122","19:9896058|9903745",6,NA,46
"2123","2:100287997|100322169",10,NA,NA
"2124","2:100943668|100957941",4,NA,NA
"2125","2:101107246|101109176",NA,NA,21
"2126","2:102490275|102492458",NA,32,NA
"2127","2:103047705|103090756",3,NA,NA
"2128","2:103047705|103099505",6,NA,NA
"2129","2:103080506|103110103",3,NA,NA
"2130","2:103090629|103099505",18,NA,NA
"2131","2:103107252|103118594",3,NA,NA
"2132","2:103436406|103439564",27,NA,76
"2133","2:103458494|103459917",6,NA,NA
"2134","2:103625566|103680330",7,NA,NA
"2135","2:103625566|103696328",2,NA,NA
"2136","2:103639547|103696328",7,NA,NA
"2137","2:103688056|103700137",7,NA,NA
"2138","2:103696214|103700137",4,NA,NA
"2139","2:103719392|103781404",6,NA,NA
"2140","2:103745583|103781404",6,NA,NA
"2141","2:103747533|103781404",NA,51,NA
"2142","2:103888941|103894360",10,NA,NA
"2143","2:103894176|103937267",7,NA,NA
"2144","2:103937144|103941112",NA,NA,15
"2145","2:103939094|103939304",2,NA,NA
"2146","2:105099372|105099527",2,NA,NA
"2147","2:105103446|105104272",NA,10,NA
"2148","2:105453200|105453379",2,NA,NA
"2149","2:105646559|105646805",2,NA,NA
"2150","2:106175205|106176348",4,NA,NA
"2151","2:106180832|106182938",20,NA,46
"2152","2:106180832|106185494",6,NA,NA
"2153","2:106225181|106225917",NA,NA,16
"2154","2:106225756|106227445",5,77,57
"2155","2:106297180|106297501",3,NA,160
"2156","2:107621853|107675029",2,NA,NA
"2157","2:108564187|108568414",4,NA,NA
"2158","2:108821109|108848802",NA,51,NA
"2159","2:108826667|108851800",NA,NA,44
"2160","2:108859495|108859978",2,NA,NA
"2161","2:109113680|109117661",4,NA,NA
"2162","2:109139959|109154444",2,NA,NA
"2163","2:109377779|109389379",6,NA,NA
"2164","2:109483620|109511675",2,NA,NA
"2165","2:109833799|109863442",3,NA,NA
"2166","2:11010763|11016455",9,NA,NA
"2167","2:112608666|112609874",2,NA,NA
"2168","2:112737507|112737967",22,NA,31
"2169","2:112757132|112758164",4,NA,NA
"2170","2:112791366|112792948",3,NA,NA
"2171","2:112825608|112825895",14,NA,NA
"2172","2:112825608|112839118",10,NA,NA
"2173","2:1132503|1144701",66,41,32
"2174","2:1132503|1149375",30,NA,8
"2175","2:113418182|113425789",4,NA,NA
"2176","2:113761888|113767023",4,NA,NA
"2177","2:113982623|114005952",4,NA,NA
"2178","2:1144633|1146098",8,NA,NA
"2179","2:114516964|114530803",10,NA,NA
"2180","2:116144031|116178121",7,NA,NA
"2181","2:117884826|117909140",NA,NA,25
"2182","2:118438798|118447848",2,NA,NA
"2183","2:120121487|120124579",2,NA,NA
"2184","2:122524866|122548015",10,NA,NA
"2185","2:122535984|122548015",NA,NA,26
"2186","2:123608694|123611201",2,NA,NA
"2187","2:123608694|123634472",12,NA,NA
"2188","2:125189175|125194022",NA,NA,32
"2189","2:127056018|127057100",12,NA,NA
"2190","2:127121072|127133586",2,NA,NA
"2191","2:127769090|127812881",15,NA,NA
"2192","2:129077729|129077906",11,NA,NA
"2193","2:129178985|129196817",NA,NA,23
"2194","2:129186109|129196817",NA,41,NA
"2195","2:134485118|134507286",5,NA,NA
"2196","2:134487736|134500863",3,NA,NA
"2197","2:134489243|134507286",2,NA,NA
"2198","2:134505804|134507286",2,NA,NA
"2199","2:135706482|135718630",6,NA,NA
"2200","2:135708856|135709422",4,NA,NA
"2201","2:13881935|13910972",4,NA,NA
"2202","2:14026520|14066867",10,NA,NA
"2203","2:140271220|140277216",4,NA,NA
"2204","2:14047499|14094170",6,NA,NA
"2205","2:140732934|140733148",7,NA,37
"2206","2:140800086|140810353",3,NA,NA
"2207","2:140810105|140810353",5,NA,NA
"2208","2:141169471|141173403",4,NA,NA
"2209","2:14120794|14177127",NA,28,NA
"2210","2:141368105|141440542",8,NA,NA
"2211","2:14272521|14290074",17,NA,NA
"2212","2:14272521|14299670",4,NA,NA
"2213","2:143861037|143876560",2,NA,NA
"2214","2:143861037|143903564",8,NA,NA
"2215","2:144771542|144773703",5,NA,NA
"2216","2:145780428|145780674",2,NA,NA
"2217","2:145801484|145802076",2,NA,NA
"2218","2:146376780|146382531",5,NA,NA
"2219","2:146380484|146387116",2,NA,NA
"2220","2:146384697|146387116",6,NA,NA
"2221","2:146592578|146599907",3,NA,NA
"2222","2:146592581|146592832",NA,22,41
"2223","2:14688249|14688468",4,NA,NA
"2224","2:148247823|148250474",6,51,NA
"2225","2:148247823|148265479",8,NA,NA
"2226","2:149757868|149766408",5,NA,NA
"2227","2:14976167|15001738",6,NA,NA
"2228","2:149831497|149831695",6,NA,NA
"2229","2:14986875|15001738",6,NA,NA
"2230","2:150646155|150646328",5,NA,NA
"2231","2:150760590|150782058",2,NA,NA
"2232","2:151001692|151019264",16,NA,NA
"2233","2:151009199|151019264",2,NA,NA
"2234","2:151201488|151214734",NA,NA,17
"2235","2:15222438|15244120",8,NA,NA
"2236","2:15223473|15234761",NA,40,NA
"2237","2:152359706|152379357",2,NA,NA
"2238","2:152378932|152379357",6,NA,NA
"2239","2:153192141|153198654",4,NA,NA
"2240","2:153198376|153198654",8,NA,NA
"2241","2:153230667|153233954",NA,27,NA
"2242","2:15337839|15411707",6,NA,NA
"2243","2:15343965|15356578",14,NA,NA
"2244","2:154300380|154319696",8,NA,NA
"2245","2:154600320|154617259",NA,NA,28
"2246","2:15479531|15479757",14,NA,NA
"2247","2:15543446|15543607",8,NA,NA
"2248","2:155631704|155637077",3,NA,NA
"2249","2:1557681|1565188",14,NA,NA
"2250","2:1557681|1566905",4,NA,NA
"2251","2:155926694|155927747",11,NA,48
"2252","2:156363307|156431219",4,NA,NA
"2253","2:156384042|156384200",4,NA,NA
"2254","2:156398675|156431219",3,NA,NA
"2255","2:15953236|15972390",6,NA,NA
"2256","2:161881857|161890809",7,NA,NA
"2257","2:161919105|161920710",11,NA,30
"2258","2:162350141|162361653",6,NA,NA
"2259","2:162744585|162761533",5,NA,NA
"2260","2:162820038|162864994",6,NA,NA
"2261","2:162913662|162932113",4,NA,NA
"2262","2:163083286|163131414",2,NA,29
"2263","2:1631563|1677876",3,NA,NA
"2264","2:163255491|163277846",2,NA,NA
"2265","2:163829034|163857456",6,NA,NA
"2266","2:1647577|1651054",8,NA,NA
"2267","2:167561192|167581294",7,NA,NA
"2268","2:169941856|170028309",11,NA,NA
"2269","2:169985702|170028309",7,NA,NA
"2270","2:174460269|174461360",7,NA,NA
"2271","2:175717110|175719670",9,NA,NA
"2272","2:175789944|175805637",3,NA,NA
"2273","2:175801139|175817659",28,NA,NA
"2274","2:181914275|181929747",2,NA,NA
"2275","2:1835158|1883043",NA,NA,22
"2276","2:1868648|1883043",9,NA,14
"2277","2:1879305|1883043",12,NA,NA
"2278","2:1893135|1933232",10,NA,NA
"2279","2:190269642|190276570",8,NA,NA
"2280","2:190269642|190315384",4,NA,NA
"2281","2:190269774|190315384",NA,4,NA
"2282","2:190280200|190343659",NA,6,NA
"2283","2:195700344|195700641",NA,2,NA
"2284","2:20277452|20288186",6,NA,NA
"2285","2:20321013|20344434",2,NA,NA
"2286","2:2066520|2066687",NA,NA,9
"2287","2:22048681|22052331",7,NA,NA
"2288","2:230768|231042",2,NA,NA
"2289","2:24344823|24370219",2,NA,NA
"2290","2:2616404|2638993",2,NA,NA
"2291","2:2660007|2660609",4,NA,NA
"2292","2:2660038|2666792",3,NA,NA
"2293","2:2664905|2667781",6,NA,NA
"2294","2:29287531|29293380",14,NA,NA
"2295","2:29287531|29330536",89,NA,107
"2296","2:297094|302580",4,NA,17
"2297","2:30123021|30175435",7,NA,NA
"2298","2:301389|306358",3,NA,NA
"2299","2:305552|306358",NA,14,NA
"2300","2:31374577|31391778",8,NA,NA
"2301","2:31407352|31410588",2,NA,NA
"2302","2:31971365|31977551",NA,84,NA
"2303","2:32092878|32104438",11,NA,NA
"2304","2:32099227|32104438",4,NA,NA
"2305","2:3337236|3343989",4,NA,NA
"2306","2:3491051|3493455",4,NA,NA
"2307","2:349855|356438",24,NA,NA
"2308","2:35843722|35855589",6,NA,NA
"2309","2:35848183|35849798",5,NA,NA
"2310","2:35869602|35871922",NA,NA,3
"2311","2:38167017|38169458",10,NA,NA
"2312","2:38192918|38214838",NA,NA,34
"2313","2:38192918|38270083",NA,NA,20
"2314","2:38601723|38602362",3,NA,NA
"2315","2:38647560|38657463",NA,46,NA
"2316","2:38647560|38674721",6,NA,NA
"2317","2:40666358|40682715",4,NA,NA
"2318","2:40752886|40753072",3,NA,NA
"2319","2:40814212|40877920",4,NA,NA
"2320","2:40870435|40907315",4,NA,NA
"2321","2:41671380|41672392",8,NA,NA
"2322","2:4271229|4308243",2,NA,NA
"2323","2:4295603|4308243",9,NA,NA
"2324","2:43646572|43669089",30,NA,NA
"2325","2:43646572|43690121",4,NA,NA
"2326","2:43884697|43888244",2,NA,NA
"2327","2:44084506|44119845",10,NA,NA
"2328","2:44463305|44478632",8,NA,NA
"2329","2:44529397|44547345",4,NA,NA
"2330","2:4454116|4464896",8,NA,NA
"2331","2:44545618|44547345",NA,NA,11
"2332","2:44564233|44564466",4,NA,NA
"2333","2:45135571|45144812",NA,NA,25
"2334","2:4569270|4596367",2,NA,NA
"2335","2:51978388|52004406",2,NA,NA
"2336","2:52701193|52715366",2,NA,NA
"2337","2:54556703|54557673",2,NA,NA
"2338","2:56476138|56483165",2,NA,NA
"2339","2:56560816|56564790",9,NA,NA
"2340","2:58049559|58062484",4,NA,NA
"2341","2:58123057|58135225",3,NA,NA
"2342","2:58215455|58224432",3,NA,NA
"2343","2:586462|586642",NA,NA,53
"2344","2:59120389|59120795",4,NA,NA
"2345","2:59665756|59683674",6,NA,NA
"2346","2:60404133|60405569",17,NA,NA
"2347","2:60404133|60475283",18,6,NA
"2348","2:60931390|60947140",9,NA,NA
"2349","2:609415|609691",NA,7,NA
"2350","2:62565200|62601111",NA,37,NA
"2351","2:62685730|62688276",6,NA,NA
"2352","2:62694666|62703784",4,NA,NA
"2353","2:62697007|62699835",5,NA,NA
"2354","2:63431931|63453308",10,NA,NA
"2355","2:63506422|63513286",NA,30,NA
"2356","2:63526056|63530612",3,NA,NA
"2357","2:72514994|72545199",7,NA,NA
"2358","2:7272815|7273031",5,NA,NA
"2359","2:7327141|7327502",6,NA,NA
"2360","2:75041187|75068458",3,NA,NA
"2361","2:75052024|75075564",7,NA,NA
"2362","2:75052024|75088409",12,32,NA
"2363","2:75056151|75056402",4,NA,NA
"2364","2:75056151|75061666",4,NA,NA
"2365","2:75061512|75064925",2,NA,NA
"2366","2:75061512|75075564",2,NA,NA
"2367","2:75061512|75088409",7,NA,NA
"2368","2:75067589|75088409",15,NA,NA
"2369","2:75067783|75068086",14,NA,NA
"2370","2:75075317|75084744",3,NA,NA
"2371","2:75075317|75088409",23,6,NA
"2372","2:75075317|75117361",NA,64,NA
"2373","2:75084645|75088409",23,82,26
"2374","2:75084645|75117361",NA,NA,61
"2375","2:75109809|75117361",13,NA,16
"2376","2:75291233|75321619",2,NA,NA
"2377","2:76997239|76999658",10,NA,NA
"2378","2:77021103|77021242",4,NA,NA
"2379","2:77021103|77041544",13,NA,NA
"2380","2:77157291|77161335",66,205,137
"2381","2:77157291|77175176",NA,40,NA
"2382","2:77157291|77196423",4,NA,NA
"2383","2:77161053|77209312",19,NA,41
"2384","2:77161053|77217792",NA,66,NA
"2385","2:77161053|77221138",36,17,NA
"2386","2:77205899|77209312",NA,NA,24
"2387","2:80203268|80203770",33,41,58
"2388","2:80203268|80225676",NA,NA,2
"2389","2:80203268|80228799",5,NA,NA
"2390","2:80203268|80252299",NA,NA,37
"2391","2:80203268|80267119",6,NA,NA
"2392","2:80342642|80371842",8,NA,8
"2393","2:80564870|80588386",7,NA,NA
"2394","2:82149743|82218248",10,NA,NA
"2395","2:82299923|82300650",5,NA,NA
"2396","2:84301083|84301242",NA,NA,47
"2397","2:84324190|84336306",NA,NA,50
"2398","2:84335966|84336233",12,NA,NA
"2399","2:84935717|84937854",3,NA,NA
"2400","2:8597994|8629592",2,NA,NA
"2401","2:86024132|86079506",3,NA,NA
"2402","2:88299634|88299851",2,NA,NA
"2403","2:88769611|88769767",10,NA,NA
"2404","2:88934461|88942184",4,NA,11
"2405","2:88934461|88958356",9,NA,NA
"2406","2:88934461|88965874",20,NA,NA
"2407","2:88941203|88942184",5,53,NA
"2408","2:88941203|88965874",3,NA,21
"2409","2:89008762|89015372",4,NA,NA
"2410","2:89467816|89470007",9,NA,NA
"2411","2:89539043|89540255",4,NA,NA
"2412","2:90917994|90929680",4,NA,NA
"2413","2:90917994|90934079",6,NA,NA
"2414","2:90931943|90932530",4,NA,NA
"2415","2:91253391|91256170",5,NA,NA
"2416","2:9226303|9226454",3,NA,NA
"2417","2:92483951|92511561",2,NA,NA
"2418","2:92745322|92750821",6,NA,NA
"2419","2:9433510|9433712",NA,NA,17
"2420","2:94526739|94533441",9,NA,NA
"2421","2:9610972|9669575",4,NA,NA
"2422","2:97191750|97195084",NA,NA,26
"2423","2:98571758|98575695",2,NA,NA
"2424","2:98584767|98587019",4,NA,NA
"2425","2:98593595|98593763",NA,19,NA
"2426","2:99529562|99531285",5,NA,NA
"2427","2:99630164|99635006",5,NA,NA
"2428","20:10415107|10415946",5,NA,NA
"2429","20:10859105|10859588",NA,NA,35
"2430","20:10931898|10946762",4,NA,NA
"2431","20:10983804|11008627",8,NA,NA
"2432","20:10983804|11022179",2,NA,NA
"2433","20:112604|115092",9,NA,NA
"2434","20:11440744|11440957",NA,80,NA
"2435","20:11800405|11801698",NA,NA,18
"2436","20:11800405|11804941",4,NA,NA
"2437","20:11910485|11919102",3,NA,NA
"2438","20:11919031|11939336",3,NA,NA
"2439","20:12017728|12022298",2,NA,NA
"2440","20:14204904|14211225",2,NA,NA
"2441","20:14633032|14637998",2,NA,NA
"2442","20:14633032|14643210",2,NA,NA
"2443","20:1473342|1474528",10,NA,NA
"2444","20:15458849|15463233",2,NA,NA
"2445","20:15578558|15588811",NA,29,NA
"2446","20:15684359|15684567",6,NA,NA
"2447","20:15695201|15695401",5,NA,NA
"2448","20:16905483|16905694",3,NA,NA
"2449","20:16960771|16961282",13,NA,124
"2450","20:17661609|17666239",3,NA,NA
"2451","20:17677647|17686415",3,NA,NA
"2452","20:17681359|17686415",13,NA,NA
"2453","20:1780730|1780936",5,NA,NA
"2454","20:1837845|1838497",4,NA,NA
"2455","20:18456927|18481166",10,NA,NA
"2456","20:18470580|18481166",2,NA,NA
"2457","20:19555332|19563967",8,NA,NA
"2458","20:19755584|19812910",2,NA,NA
"2459","20:20385325|20391113",NA,NA,28
"2460","20:20616176|20616747",NA,NA,24
"2461","20:22376459|22379853",6,51,NA
"2462","20:22441070|22441375",7,NA,NA
"2463","20:23133208|23148197",NA,NA,26
"2464","20:23145611|23148197",4,NA,NA
"2465","20:23151288|23161989",22,NA,NA
"2466","20:23163053|23166928",7,NA,NA
"2467","20:23518376|23529113",4,NA,NA
"2468","20:2356315|2363324",NA,30,NA
"2469","20:2361925|2363324",3,NA,NA
"2470","20:25807324|25811824",NA,65,NA
"2471","20:26866368|26866499",NA,NA,30
"2472","20:26951191|26954327",6,NA,NA
"2473","20:27369384|27370578",5,NA,NA
"2474","20:27555083|27555596",NA,NA,30
"2475","20:27842449|27842853",5,NA,NA
"2476","20:27902265|27902735",2,NA,NA
"2477","20:279194|279391",4,NA,NA
"2478","20:28112808|28113060",NA,NA,77
"2479","20:28122836|28131618",2,NA,NA
"2480","20:2869093|2869339",8,NA,12
"2481","20:2869314|2869599",4,NA,NA
"2482","20:2869536|2869746",10,NA,NA
"2483","20:2869599|2869776",24,NA,NA
"2484","20:2869704|2869986",11,NA,NA
"2485","20:28720876|28721044",3,NA,NA
"2486","20:2873469|2873628",2,NA,NA
"2487","20:28807800|28823963",5,NA,NA
"2488","20:28833331|28873059",10,NA,NA
"2489","20:29315652|29316414",NA,44,NA
"2490","20:29809840|29810457",13,NA,NA
"2491","20:29810150|29811061",NA,25,NA
"2492","20:29810425|29810967",NA,34,NA
"2493","20:29812442|29817515",NA,NA,34
"2494","20:29815582|29815924",NA,NA,31
"2495","20:29815651|29815924",NA,NA,17
"2496","20:29815655|29815924",3,NA,NA
"2497","20:29815668|29815889",3,NA,NA
"2498","20:29815805|29815969",4,NA,46
"2499","20:29816431|29818038",NA,4,NA
"2500","20:29817651|29817803",NA,NA,66
"2501","20:29817666|29817801",NA,NA,54
"2502","20:29817685|29817784",NA,2,NA
"2503","20:29817962|29818019",NA,76,11
"2504","20:29817962|29818038",NA,29,4
"2505","20:29817972|29818019",NA,NA,2
"2506","20:29818476|29818579",NA,2,NA
"2507","20:29818740|29819030",NA,NA,28
"2508","20:29818788|29818981",NA,NA,2
"2509","20:29819208|29819405",NA,NA,3
"2510","20:33367183|33370808",NA,NA,18
"2511","20:336002|344686",6,NA,NA
"2512","20:33733378|33743972",9,NA,NA
"2513","20:34061116|34061782",10,NA,NA
"2514","20:34540184|34621036",8,NA,NA
"2515","20:34572927|34591378",6,NA,NA
"2516","20:34572927|34621036",7,NA,6
"2517","20:35279784|35285171",NA,NA,32
"2518","20:35315501|35358981",12,NA,NA
"2519","20:35334776|35355483",NA,NA,49
"2520","20:35334776|35358981",43,74,NA
"2521","20:35351723|35358981",NA,76,23
"2522","20:35405387|35407251",6,NA,NA
"2523","20:37164320|37175849",4,NA,NA
"2524","20:3796431|3806132",7,NA,NA
"2525","20:3840279|3862267",NA,20,NA
"2526","20:3859762|3862267",4,NA,NA
"2527","20:3859762|3896728",2,NA,NA
"2528","20:3896015|3896728",5,NA,NA
"2529","20:4024154|4028448",NA,NA,28
"2530","20:40257104|40274242",2,NA,NA
"2531","20:40272627|40274242",8,NA,NA
"2532","20:40423540|40426237",NA,NA,4
"2533","20:40565200|40617799",NA,NA,12
"2534","20:40586161|40592328",4,NA,NA
"2535","20:40588642|40594198",3,NA,NA
"2536","20:40625922|40627856",NA,NA,25
"2537","20:40775850|40782976",3,NA,NA
"2538","20:40932289|40933583",10,NA,NA
"2539","20:40948407|41014789",2,NA,NA
"2540","20:40998866|41014789",31,NA,NA
"2541","20:40998866|41060436",NA,29,NA
"2542","20:41004902|41060436",10,NA,NA
"2543","20:4319128|4320043",38,26,54
"2544","20:43603665|43605288",NA,NA,40
"2545","20:43896838|43917826",9,NA,NA
"2546","20:4396591|4397902",4,NA,NA
"2547","20:4399798|4400391",4,NA,NA
"2548","20:44318886|44319440",3,NA,NA
"2549","20:44353243|44360964",4,NA,NA
"2550","20:45256674|45264363",2,NA,NA
"2551","20:4538978|4542970",8,NA,NA
"2552","20:45759199|45763875",6,NA,NA
"2553","20:45759199|45764698",4,NA,NA
"2554","20:45808652|45809211",10,38,NA
"2555","20:45838878|45851501",2,NA,NA
"2556","20:4726612|4729370",5,NA,NA
"2557","20:4728518|4729370",NA,NA,26
"2558","20:4728518|4734391",7,NA,NA
"2559","20:4762015|4764377",7,NA,NA
"2560","20:4864141|4864461",9,NA,NA
"2561","20:5128449|5131133",3,NA,NA
"2562","20:5128449|5139487",NA,22,NA
"2563","20:54215116|54265429",6,NA,NA
"2564","20:54215116|54265460",10,NA,NA
"2565","20:54632435|54632614",8,NA,16
"2566","20:55343396|55344531",14,22,63
"2567","20:55343396|55348035",20,NA,NA
"2568","20:55383378|55407079",NA,NA,26
"2569","20:55383378|55414768",5,NA,NA
"2570","20:55590348|55590734",4,NA,NA
"2571","20:56047659|56050978",7,NA,NA
"2572","20:56489962|56500371",7,NA,NA
"2573","20:56624985|56626832",6,NA,5
"2574","20:56904716|56936407",2,NA,NA
"2575","20:58569882|58579640",3,NA,NA
"2576","20:58569882|58640298",NA,NA,4
"2577","20:58717035|58717498",14,NA,NA
"2578","20:59419496|59422695",6,NA,NA
"2579","20:59624514|59624836",3,NA,NA
"2580","20:59758993|59773019",7,NA,NA
"2581","20:59784323|59784789",3,NA,NA
"2582","20:59791532|59796057",4,NA,NA
"2583","20:59847808|59850644",6,NA,NA
"2584","20:61030083|61030557",NA,NA,37
"2585","20:61148505|61186432",29,98,177
"2586","20:61355770|61360826",3,NA,NA
"2587","20:61441293|61446949",4,NA,NA
"2588","20:61597680|61599270",2,NA,NA
"2589","20:61642406|61649048",3,NA,NA
"2590","20:61646115|61649048",5,NA,NA
"2591","20:61901428|61906529",10,16,NA
"2592","20:61901428|61920417",3,NA,NA
"2593","20:62053362|62063694",NA,13,NA
"2594","20:62078846|62079178",5,NA,NA
"2595","20:62379351|62402198",12,NA,NA
"2596","20:62399250|62412656",3,NA,NA
"2597","20:62639234|62640736",2,NA,NA
"2598","20:62653483|62656879",5,NA,NA
"2599","20:65685311|65688588",5,NA,NA
"2600","20:67712985|67713577",4,NA,NA
